design,version,W,n,cls,census_corr,mean_corr,frac_undefined,mean_rmse,mean_bias
simple,v5,5,1000,Development,0.0171,0.0239,0.06,0.0984,0.0144
simple,v5,5,1000,Insect/Disease,0.011,0.0098,0.0,0.1416,0.0211
simple,v5,5,1000,Beaver,0.023,0.0247,0.07,0.3404,0.1498
strat,v5,5,1000,Stable,0.0259,0.0047,0.0,0.5594,0.1843
strat,v5,5,1000,Harvest,0.0375,0.0421,0.0,0.4026,-0.1065
strat,v5,5,1000,Development,0.0171,0.141,0.0,0.2852,-0.0965
strat,v5,5,1000,Insect/Disease,0.011,0.0412,0.0,0.2795,-0.0732
strat,v5,5,1000,Beaver,0.023,0.2212,0.0,0.3657,0.0919
simple,v5,5,2000,Stable,0.0259,0.0296,0.0,0.4191,-0.2085
simple,v5,5,2000,Harvest,0.0375,0.0411,0.0,0.1729,0.0236
simple,v5,5,2000,Development,0.0171,0.0142,0.0,0.0977,0.0141
simple,v5,5,2000,Insect/Disease,0.011,0.0092,0.0,0.143,0.0216
simple,v5,5,2000,Beaver,0.023,0.0244,0.0,0.3399,0.1492
strat,v5,5,2000,Stable,0.0259,0.007,0.0,0.5585,0.185
strat,v5,5,2000,Harvest,0.0375,0.0471,0.0,0.4016,-0.1063
strat,v5,5,2000,Development,0.0171,0.1433,0.0,0.2852,-0.0966
strat,v5,5,2000,Insect/Disease,0.011,0.0368,0.0,0.2787,-0.0735
strat,v5,5,2000,Beaver,0.023,0.2201,0.0,0.3654,0.0914
simple,v5,5,5000,Stable,0.0259,0.0263,0.0,0.4188,-0.2076
simple,v5,5,5000,Harvest,0.0375,0.0419,0.0,0.1737,0.0231
simple,v5,5,5000,Development,0.0171,0.0151,0.0,0.098,0.0142
simple,v5,5,5000,Insect/Disease,0.011,0.0107,0.0,0.1415,0.0212
simple,v5,5,5000,Beaver,0.023,0.0261,0.0,0.3396,0.1491
strat,v5,5,5000,Stable,0.0259,0.0255,0.0,0.5594,0.1663
strat,v5,5,5000,Harvest,0.0375,0.0196,0.0,0.4479,-0.1346
strat,v5,5,5000,Development,0.0171,0.1333,0.0,0.2412,-0.0642
strat,v5,5,5000,Insect/Disease,0.011,0.0312,0.0,0.3066,-0.0962
strat,v5,5,5000,Beaver,0.023,0.161,0.0,0.3653,0.1287
simple,v5,7,20,Stable,0.0278,0.1158,0.27,0.4015,-0.2124
simple,v5,7,20,Harvest,0.0409,0.0965,0.54,0.137,0.0223
simple,v5,7,20,Development,0.0199,0.151,0.95,0.0512,0.011
simple,v5,7,20,Insect/Disease,0.0118,0.1042,0.74,0.0923,0.0183
simple,v5,7,20,Beaver,0.0265,0.1743,0.91,0.3306,0.1609
strat,v5,7,20,Stable,0.0278,-0.0062,0.0,0.5138,0.1128
strat,v5,7,20,Harvest,0.0409,0.0867,0.03,0.3749,-0.0947
strat,v5,7,20,Development,0.0199,0.206,0.2,0.238,-0.0772
strat,v5,7,20,Insect/Disease,0.0118,0.0153,0.3,0.2425,-0.0581
strat,v5,7,20,Beaver,0.0265,0.2952,0.0,0.3317,0.117
simple,v5,7,50,Stable,0.0278,0.0564,0.04,0.3982,-0.2027
simple,v5,7,50,Harvest,0.0409,0.0656,0.15,0.1591,0.0245
simple,v5,7,50,Development,0.0199,0.067,0.72,0.0863,0.0172
simple,v5,7,50,Insect/Disease,0.0118,0.0058,0.39,0.1039,0.0163
simple,v5,7,50,Beaver,0.0265,0.0793,0.77,0.3207,0.1446
strat,v5,7,50,Stable,0.0278,0.0396,0.0,0.5045,0.1176
strat,v5,7,50,Harvest,0.0409,0.0696,0.0,0.3788,-0.0974
strat,v5,7,50,Development,0.0199,0.1767,0.03,0.2502,-0.077
strat,v5,7,50,Insect/Disease,0.0118,0.0348,0.02,0.2466,-0.0561
strat,v5,7,50,Beaver,0.0265,0.2491,0.0,0.3389,0.1129
simple,v5,7,100,Stable,0.0278,0.0439,0.0,0.4014,-0.204
simple,v5,7,100,Harvest,0.0409,0.0562,0.04,0.1619,0.0207
simple,v5,7,100,Development,0.0199,0.0744,0.6,0.0829,0.0143
simple,v5,7,100,Insect/Disease,0.0118,0.0356,0.1,0.1208,0.018
simple,v5,7,100,Beaver,0.0265,0.046,0.68,0.3284,0.1509
strat,v5,7,100,Stable,0.0278,0.0137,0.0,0.5158,0.1254
strat,v5,7,100,Harvest,0.0409,0.0802,0.0,0.3808,-0.0958
strat,v5,7,100,Development,0.0199,0.153,0.0,0.2538,-0.0782
strat,v5,7,100,Insect/Disease,0.0118,0.0597,0.01,0.2407,-0.0623
strat,v5,7,100,Beaver,0.0265,0.2639,0.0,0.3352,0.1109
simple,v5,7,200,Stable,0.0278,0.0409,0.0,0.4065,-0.2098
simple,v5,7,200,Harvest,0.0409,0.0603,0.0,0.1639,0.0239
simple,v5,7,200,Development,0.0199,0.004,0.37,0.0978,0.0161
simple,v5,7,200,Insect/Disease,0.0118,0.0174,0.01,0.1381,0.0226
simple,v5,7,200,Beaver,0.0265,0.0424,0.42,0.3252,0.1472
strat,v5,7,200,Stable,0.0278,0.0175,0.0,0.516,0.127
strat,v5,7,200,Harvest,0.0409,0.0689,0.0,0.3801,-0.0983
strat,v5,7,200,Development,0.0199,0.1354,0.0,0.2557,-0.0765
strat,v5,7,200,Insect/Disease,0.0118,0.0319,0.0,0.2525,-0.0621
strat,v5,7,200,Beaver,0.0265,0.2568,0.0,0.3385,0.1098
simple,v5,7,500,Stable,0.0278,0.0174,0.0,0.4091,-0.2096
simple,v5,7,500,Harvest,0.0409,0.0363,0.0,0.1623,0.0211
simple,v5,7,500,Development,0.0199,0.0333,0.05,0.0933,0.0149
simple,v5,7,500,Insect/Disease,0.0118,0.0095,0.0,0.1397,0.0221
simple,v5,7,500,Beaver,0.0265,0.0202,0.15,0.3314,0.1515
strat,v5,7,500,Stable,0.0278,0.0054,0.0,0.5197,0.1259
strat,v5,7,500,Harvest,0.0409,0.0461,0.0,0.3851,-0.0982
strat,v5,7,500,Development,0.0199,0.1547,0.0,0.257,-0.0762
strat,v5,7,500,Insect/Disease,0.0118,0.0318,0.0,0.251,-0.0619
strat,v5,7,500,Beaver,0.0265,0.268,0.0,0.3374,0.1104
simple,v5,7,1000,Stable,0.0278,0.0317,0.0,0.4066,-0.2087
simple,v5,7,1000,Harvest,0.0409,0.0391,0.0,0.166,0.0236
simple,v5,7,1000,Development,0.0199,0.0314,0.0,0.0946,0.0146
simple,v5,7,1000,Insect/Disease,0.0118,0.0093,0.0,0.1382,0.0215
simple,v5,7,1000,Beaver,0.0265,0.0365,0.03,0.3285,0.149
strat,v5,7,1000,Stable,0.0278,0.0046,0.0,0.52,0.1232
strat,v5,7,1000,Harvest,0.0409,0.0491,0.0,0.3858,-0.0973
strat,v5,7,1000,Development,0.0199,0.1482,0.0,0.2562,-0.0756
strat,v5,7,1000,Insect/Disease,0.0118,0.032,0.0,0.2498,-0.061
strat,v5,7,1000,Beaver,0.0265,0.2587,0.0,0.3403,0.1107
simple,v5,7,2000,Stable,0.0278,0.0238,0.0,0.407,-0.2073
simple,v5,7,2000,Harvest,0.0409,0.041,0.0,0.1671,0.0226
simple,v5,7,2000,Development,0.0199,0.0224,0.0,0.0922,0.0142
simple,v5,7,2000,Insect/Disease,0.0118,0.0127,0.0,0.1366,0.021
simple,v5,7,2000,Beaver,0.0265,0.0273,0.0,0.3298,0.1495
strat,v5,7,2000,Stable,0.0278,0.0108,0.0,0.5255,0.1229
strat,v5,7,2000,Harvest,0.0409,0.0359,0.0,0.4117,-0.1139
strat,v5,7,2000,Development,0.0199,0.1452,0.0,0.2397,-0.0642
strat,v5,7,2000,Insect/Disease,0.0118,0.0295,0.0,0.2661,-0.0739
strat,v5,7,2000,Beaver,0.0265,0.2147,0.0,0.3431,0.129
simple,v5,7,5000,Stable,0.0278,0.0276,0.0,0.4057,-0.2074
simple,v5,7,5000,Harvest,0.0409,0.0395,0.0,0.1667,0.0231
simple,v5,7,5000,Development,0.0199,0.0229,0.0,0.093,0.0142
simple,v5,7,5000,Insect/Disease,0.0118,0.0106,0.0,0.1369,0.021
simple,v5,7,5000,Beaver,0.0265,0.031,0.0,0.3284,0.149
strat,v5,7,5000,Stable,0.0278,0.0319,0.0,0.5283,0.104
strat,v5,7,5000,Harvest,0.0409,0.0063,0.0,0.4541,-0.14
strat,v5,7,5000,Development,0.0199,0.1318,0.0,0.1754,-0.0275
strat,v5,7,5000,Insect/Disease,0.0118,0.021,0.0,0.2899,-0.0912
strat,v5,7,5000,Beaver,0.0265,0.1459,0.0,0.3531,0.1547
simple,v5,9,20,Stable,0.0286,0.0586,0.21,0.3862,-0.2045
simple,v5,9,20,Harvest,0.0423,0.0967,0.49,0.1297,0.0222
simple,v5,9,20,Development,0.0205,0.0348,0.9,0.0605,0.0153
simple,v5,9,20,Insect/Disease,0.0122,0.0776,0.69,0.1057,0.0243
simple,v5,9,20,Beaver,0.0287,-0.0064,0.91,0.2972,0.1427
strat,v5,9,20,Stable,0.0286,0.0132,0.0,0.4906,0.088
strat,v5,9,20,Harvest,0.0423,0.0536,0.02,0.3608,-0.0929
strat,v5,9,20,Development,0.0205,0.2143,0.12,0.221,-0.0618
strat,v5,9,20,Insect/Disease,0.0122,0.0786,0.1,0.2217,-0.0452
strat,v5,9,20,Beaver,0.0287,0.3006,0.0,0.3208,0.1119
simple,v5,9,50,Stable,0.0286,0.0367,0.05,0.3906,-0.2043
simple,v5,9,50,Harvest,0.0423,0.0763,0.17,0.1537,0.0239
simple,v5,9,50,Development,0.0205,0.0455,0.75,0.069,0.0136
simple,v5,9,50,Insect/Disease,0.0122,0.0367,0.35,0.1141,0.0219
simple,v5,9,50,Beaver,0.0287,0.018,0.82,0.3112,0.145
strat,v5,9,50,Stable,0.0286,0.0292,0.0,0.4903,0.0906
strat,v5,9,50,Harvest,0.0423,0.0647,0.0,0.3718,-0.0913
strat,v5,9,50,Development,0.0205,0.1921,0.0,0.2227,-0.0617
strat,v5,9,50,Insect/Disease,0.0122,0.0441,0.02,0.2334,-0.047
strat,v5,9,50,Beaver,0.0287,0.2749,0.0,0.3224,0.1093
simple,v5,9,100,Stable,0.0286,0.0152,0.0,0.3994,-0.2117
simple,v5,9,100,Harvest,0.0423,0.0421,0.0,0.1605,0.0249
simple,v5,9,100,Development,0.0205,0.0515,0.48,0.0781,0.0139
simple,v5,9,100,Insect/Disease,0.0122,0.038,0.12,0.1269,0.0229
simple,v5,9,100,Beaver,0.0287,0.087,0.59,0.3193,0.15
strat,v5,9,100,Stable,0.0286,0.0041,0.0,0.4973,0.0903
strat,v5,9,100,Harvest,0.0423,0.0343,0.0,0.3724,-0.087
strat,v5,9,100,Development,0.0205,0.1635,0.0,0.2296,-0.0638
strat,v5,9,100,Insect/Disease,0.0122,0.0432,0.0,0.229,-0.0508
strat,v5,9,100,Beaver,0.0287,0.253,0.0,0.3337,0.1112
simple,v5,9,200,Stable,0.0286,0.0406,0.0,0.3969,-0.2102
simple,v5,9,200,Harvest,0.0423,0.0335,0.0,0.1576,0.0229
simple,v5,9,200,Development,0.0205,0.0271,0.2,0.0848,0.0144
simple,v5,9,200,Insect/Disease,0.0122,0.0276,0.0,0.1321,0.0219
simple,v5,9,200,Beaver,0.0287,0.0594,0.34,0.3215,0.1511
strat,v5,9,200,Stable,0.0286,0.0168,0.0,0.4952,0.091
strat,v5,9,200,Harvest,0.0423,0.0388,0.0,0.3766,-0.087
strat,v5,9,200,Development,0.0205,0.1484,0.0,0.2288,-0.0632
strat,v5,9,200,Insect/Disease,0.0122,0.0325,0.0,0.2354,-0.0497
strat,v5,9,200,Beaver,0.0287,0.2565,0.0,0.3291,0.1089
simple,v5,9,500,Stable,0.0286,0.0353,0.0,0.3958,-0.2081
simple,v5,9,500,Harvest,0.0423,0.0564,0.0,0.1594,0.0241
simple,v5,9,500,Development,0.0205,0.0278,0.03,0.0852,0.0137
simple,v5,9,500,Insect/Disease,0.0122,0.0116,0.0,0.1332,0.0208
simple,v5,9,500,Beaver,0.0287,0.0335,0.07,0.3205,0.1494
strat,v5,9,500,Stable,0.0286,0.0077,0.0,0.4968,0.0898
strat,v5,9,500,Harvest,0.0423,0.0359,0.0,0.373,-0.0855
strat,v5,9,500,Development,0.0205,0.125,0.0,0.2354,-0.0639
strat,v5,9,500,Insect/Disease,0.0122,0.0301,0.0,0.2354,-0.0498
strat,v5,9,500,Beaver,0.0287,0.2565,0.0,0.3305,0.1094
simple,v5,9,1000,Stable,0.0286,0.0391,0.0,0.3962,-0.209
simple,v5,9,1000,Harvest,0.0423,0.0522,0.0,0.1601,0.0234
simple,v5,9,1000,Development,0.0205,0.0345,0.0,0.0901,0.0145
simple,v5,9,1000,Insect/Disease,0.0122,0.0165,0.0,0.134,0.0212
simple,v5,9,1000,Beaver,0.0287,0.0352,0.01,0.3207,0.1499
strat,v5,9,1000,Stable,0.0286,0.0041,0.0,0.5037,0.0989
strat,v5,9,1000,Harvest,0.0423,0.0253,0.0,0.393,-0.0971
strat,v5,9,1000,Development,0.0205,0.1307,0.0,0.236,-0.065
strat,v5,9,1000,Insect/Disease,0.0122,0.0351,0.0,0.2409,-0.058
strat,v5,9,1000,Beaver,0.0287,0.2198,0.0,0.3256,0.1212
simple,v5,9,2000,Stable,0.0286,0.0281,0.0,0.3972,-0.2082
simple,v5,9,2000,Harvest,0.0423,0.0399,0.0,0.1607,0.023
simple,v5,9,2000,Development,0.0205,0.0271,0.0,0.0898,0.0143
simple,v5,9,2000,Insect/Disease,0.0122,0.0171,0.0,0.1348,0.0214
simple,v5,9,2000,Beaver,0.0287,0.0293,0.0,0.3209,0.1495
strat,v5,9,2000,Stable,0.0286,0.0267,0.0,0.5056,0.0808
strat,v5,9,2000,Harvest,0.0423,0.0055,0.0,0.428,-0.1163
strat,v5,9,2000,Development,0.0205,0.1288,0.0,0.1876,-0.0362
strat,v5,9,2000,Insect/Disease,0.0122,0.0319,0.0,0.2586,-0.072
strat,v5,9,2000,Beaver,0.0287,0.1624,0.0,0.3367,0.1437
simple,v5,9,5000,Stable,0.0286,0.0267,0.0,0.3969,-0.2081
simple,v5,9,5000,Harvest,0.0423,0.0415,0.0,0.1613,0.0232
simple,v5,9,5000,Development,0.0205,0.0216,0.0,0.0899,0.0144
simple,v5,9,5000,Insect/Disease,0.0122,0.0141,0.0,0.134,0.0212
simple,v5,9,5000,Beaver,0.0287,0.0276,0.0,0.3205,0.1493
strat,v5,9,5000,Stable,0.0286,0.0266,0.0,0.5137,0.0808
strat,v5,9,5000,Harvest,0.0423,0.0036,0.0,0.4602,-0.1596
strat,v5,9,5000,Development,0.0205,0.1103,0.0,0.1412,-0.0137
strat,v5,9,5000,Insect/Disease,0.0122,0.0229,0.0,0.2506,-0.0598
strat,v5,9,5000,Beaver,0.0287,0.1178,0.0,0.3352,0.1523
simple,v6,1,20,Stable,0.023,0.0523,0.75,0.4859,-0.229
simple,v6,1,20,Harvest,0.0047,-0.0046,0.85,0.2533,0.068
simple,v6,1,20,Development,0.0129,-0.0526,0.99,0.197,0.0545
simple,v6,1,20,Insect/Disease,-0.0043,-0.0749,0.95,0.1997,0.0545
simple,v6,1,20,Beaver,0.0036,-0.0765,0.99,0.1784,0.052
strat,v6,1,20,Stable,0.023,0.0903,0.0,0.7605,0.4925
strat,v6,1,20,Harvest,0.0047,-0.0236,0.15,0.5047,-0.1105
strat,v6,1,20,Development,0.0129,0.1023,0.14,0.4755,-0.117
strat,v6,1,20,Insect/Disease,-0.0043,-0.1089,0.22,0.5095,-0.1285
strat,v6,1,20,Beaver,0.0036,0.0516,0.29,0.4758,-0.1365
simple,v6,1,50,Stable,0.023,0.0163,0.47,0.5003,-0.2332
simple,v6,1,50,Harvest,0.0047,-0.0186,0.61,0.2916,0.0704
simple,v6,1,50,Development,0.0129,-0.0313,0.98,0.2087,0.05
simple,v6,1,50,Insect/Disease,-0.0043,-0.0375,0.89,0.2439,0.0608
simple,v6,1,50,Beaver,0.0036,0.0512,0.93,0.2231,0.052
strat,v6,1,50,Stable,0.023,0.0791,0.0,0.7615,0.4844
strat,v6,1,50,Harvest,0.0047,0.0025,0.0,0.501,-0.1104
strat,v6,1,50,Development,0.0129,0.1083,0.01,0.4794,-0.1056
strat,v6,1,50,Insect/Disease,-0.0043,-0.0502,0.05,0.5004,-0.1326
strat,v6,1,50,Beaver,0.0036,0.0731,0.01,0.4706,-0.1358
simple,v6,1,100,Stable,0.023,0.0211,0.19,0.4923,-0.2197
simple,v6,1,100,Harvest,0.0047,0.0038,0.33,0.2759,0.0555
simple,v6,1,100,Development,0.0129,-0.0221,0.94,0.2309,0.0551
simple,v6,1,100,Insect/Disease,-0.0043,-0.0237,0.71,0.241,0.0537
simple,v6,1,100,Beaver,0.0036,0.0171,0.9,0.2339,0.0554
strat,v6,1,100,Stable,0.023,0.0759,0.0,0.7635,0.4858
strat,v6,1,100,Harvest,0.0047,0.0031,0.0,0.501,-0.1128
strat,v6,1,100,Development,0.0129,0.092,0.0,0.4837,-0.1052
strat,v6,1,100,Insect/Disease,-0.0043,-0.056,0.0,0.5002,-0.1339
strat,v6,1,100,Beaver,0.0036,0.071,0.0,0.4742,-0.1339
simple,v6,1,200,Stable,0.023,0.0078,0.05,0.4998,-0.2301
simple,v6,1,200,Harvest,0.0047,-0.007,0.13,0.2866,0.0643
simple,v6,1,200,Development,0.0129,-0.0176,0.85,0.2309,0.053
simple,v6,1,200,Insect/Disease,-0.0043,-0.0063,0.56,0.2494,0.0578
simple,v6,1,200,Beaver,0.0036,-0.0154,0.92,0.2339,0.055
strat,v6,1,200,Stable,0.023,0.0803,0.0,0.7597,0.4791
strat,v6,1,200,Harvest,0.0047,-0.0103,0.0,0.5021,-0.1163
strat,v6,1,200,Development,0.0129,0.106,0.0,0.483,-0.1013
strat,v6,1,200,Insect/Disease,-0.0043,-0.0602,0.0,0.504,-0.1296
strat,v6,1,200,Beaver,0.0036,0.0496,0.0,0.4799,-0.1319
simple,v6,1,500,Stable,0.023,0.0175,0.0,0.4978,-0.2275
simple,v6,1,500,Harvest,0.0047,0.0049,0.01,0.2867,0.0629
simple,v6,1,500,Development,0.0129,0.0589,0.65,0.2294,0.052
simple,v6,1,500,Insect/Disease,-0.0043,-0.0054,0.27,0.2487,0.0569
simple,v6,1,500,Beaver,0.0036,0.0247,0.81,0.2365,0.0557
strat,v6,1,500,Stable,0.023,0.0888,0.0,0.7585,0.481
strat,v6,1,500,Harvest,0.0047,-0.0008,0.0,0.5027,-0.1122
strat,v6,1,500,Development,0.0129,0.117,0.0,0.4804,-0.1019
strat,v6,1,500,Insect/Disease,-0.0043,-0.0551,0.0,0.5017,-0.1321
strat,v6,1,500,Beaver,0.0036,0.0569,0.0,0.4771,-0.1348
simple,v6,1,1000,Stable,0.023,0.0285,0.0,0.4959,-0.2252
simple,v6,1,1000,Harvest,0.0047,0.005,0.0,0.2868,0.0615
simple,v6,1,1000,Development,0.0129,0.0171,0.49,0.2322,0.0528
simple,v6,1,1000,Insect/Disease,-0.0043,-0.0055,0.05,0.248,0.0562
simple,v6,1,1000,Beaver,0.0036,0.0034,0.52,0.2358,0.0548
strat,v6,1,1000,Stable,0.023,0.0874,0.0,0.7596,0.4826
strat,v6,1,1000,Harvest,0.0047,-0.0038,0.0,0.5039,-0.1115
strat,v6,1,1000,Development,0.0129,0.1106,0.0,0.4809,-0.1043
strat,v6,1,1000,Insect/Disease,-0.0043,-0.0561,0.0,0.5029,-0.1308
strat,v6,1,1000,Beaver,0.0036,0.0587,0.0,0.4763,-0.136
simple,v6,1,2000,Stable,0.023,0.0232,0.0,0.4973,-0.2266
simple,v6,1,2000,Harvest,0.0047,0.0036,0.0,0.2884,0.0626
simple,v6,1,2000,Development,0.0129,0.0171,0.21,0.2338,0.0535
simple,v6,1,2000,Insect/Disease,-0.0043,-0.006,0.0,0.2456,0.0548
simple,v6,1,2000,Beaver,0.0036,0.0057,0.33,0.2374,0.0556
strat,v6,1,2000,Stable,0.023,0.081,0.0,0.7616,0.4838
strat,v6,1,2000,Harvest,0.0047,-0.0073,0.0,0.5041,-0.1125
strat,v6,1,2000,Development,0.0129,0.1148,0.0,0.4805,-0.1032
strat,v6,1,2000,Insect/Disease,-0.0043,-0.0571,0.0,0.5017,-0.1329
strat,v6,1,2000,Beaver,0.0036,0.0569,0.0,0.4771,-0.1353
simple,v6,1,5000,Stable,0.023,0.0229,0.0,0.4964,-0.2255
simple,v6,1,5000,Harvest,0.0047,0.005,0.0,0.2878,0.0623
simple,v6,1,5000,Development,0.0129,0.0133,0.02,0.2337,0.0534
simple,v6,1,5000,Insect/Disease,-0.0043,-0.004,0.0,0.2453,0.0547
simple,v6,1,5000,Beaver,0.0036,0.0013,0.12,0.2365,0.0551
strat,v6,1,5000,Stable,0.023,0.0837,0.0,0.7605,0.4827
strat,v6,1,5000,Harvest,0.0047,-0.0039,0.0,0.5031,-0.1128
strat,v6,1,5000,Development,0.0129,0.1124,0.0,0.4812,-0.103
strat,v6,1,5000,Insect/Disease,-0.0043,-0.0589,0.0,0.5028,-0.1317
strat,v6,1,5000,Beaver,0.0036,0.0559,0.0,0.4774,-0.1351
simple,v6,3,20,Stable,0.0418,-0.0705,0.57,0.3668,-0.2392
simple,v6,3,20,Harvest,0.0133,-0.1014,0.67,0.1461,0.0638
simple,v6,3,20,Development,0.0277,0.1494,0.96,0.1251,0.053
simple,v6,3,20,Insect/Disease,-0.013,-0.1367,0.9,0.1235,0.0608
simple,v6,3,20,Beaver,0.011,-0.045,0.98,0.1122,0.0615
strat,v6,3,20,Stable,0.0418,0.1558,0.0,0.4955,0.2296
strat,v6,3,20,Harvest,0.0133,-0.0373,0.0,0.3809,-0.0867
strat,v6,3,20,Development,0.0277,0.22,0.0,0.309,-0.0382
strat,v6,3,20,Insect/Disease,-0.013,-0.1388,0.0,0.3038,-0.0501
strat,v6,3,20,Beaver,0.011,0.1188,0.0,0.2736,-0.0547
simple,v6,3,50,Stable,0.0418,0.0381,0.23,0.3546,-0.2246
simple,v6,3,50,Harvest,0.0133,0.0158,0.41,0.1441,0.0619
simple,v6,3,50,Development,0.0277,0.0856,0.91,0.136,0.054
simple,v6,3,50,Insect/Disease,-0.013,0.0031,0.61,0.122,0.0531
simple,v6,3,50,Beaver,0.011,-0.0149,0.89,0.1113,0.0557
strat,v6,3,50,Stable,0.0418,0.13,0.0,0.5096,0.2456
strat,v6,3,50,Harvest,0.0133,-0.0108,0.0,0.3822,-0.0914
strat,v6,3,50,Development,0.0277,0.2222,0.0,0.3096,-0.0378
strat,v6,3,50,Insect/Disease,-0.013,-0.1189,0.0,0.3136,-0.0608
strat,v6,3,50,Beaver,0.011,0.1666,0.0,0.276,-0.0557
simple,v6,3,100,Stable,0.0418,0.0341,0.04,0.3556,-0.2247
simple,v6,3,100,Harvest,0.0133,0.0239,0.19,0.1478,0.0629
simple,v6,3,100,Development,0.0277,-0.0064,0.84,0.133,0.0512
simple,v6,3,100,Insect/Disease,-0.013,-0.0094,0.42,0.1269,0.056
simple,v6,3,100,Beaver,0.011,0.0096,0.9,0.1068,0.0545
strat,v6,3,100,Stable,0.0418,0.1434,0.0,0.5039,0.2368
strat,v6,3,100,Harvest,0.0133,-0.0041,0.0,0.3817,-0.0894
strat,v6,3,100,Development,0.0277,0.2497,0.0,0.3073,-0.0365
strat,v6,3,100,Insect/Disease,-0.013,-0.1249,0.0,0.3106,-0.0546
strat,v6,3,100,Beaver,0.011,0.1286,0.0,0.2801,-0.0562
simple,v6,3,200,Stable,0.0418,0.0235,0.0,0.3569,-0.2242
simple,v6,3,200,Harvest,0.0133,0.0175,0.01,0.1472,0.0628
simple,v6,3,200,Development,0.0277,0.0102,0.75,0.1398,0.0531
simple,v6,3,200,Insect/Disease,-0.013,-0.0217,0.15,0.1268,0.0544
simple,v6,3,200,Beaver,0.011,-0.0118,0.75,0.1074,0.0539
strat,v6,3,200,Stable,0.0418,0.1416,0.0,0.5071,0.2405
strat,v6,3,200,Harvest,0.0133,0.0005,0.0,0.3821,-0.0906
strat,v6,3,200,Development,0.0277,0.2179,0.0,0.3122,-0.0392
strat,v6,3,200,Insect/Disease,-0.013,-0.127,0.0,0.3102,-0.0544
strat,v6,3,200,Beaver,0.011,0.1477,0.0,0.2814,-0.0564
simple,v6,3,500,Stable,0.0418,0.0497,0.0,0.3596,-0.2271
simple,v6,3,500,Harvest,0.0133,0.0124,0.0,0.1524,0.0627
simple,v6,3,500,Development,0.0277,0.046,0.39,0.1416,0.0535
simple,v6,3,500,Insect/Disease,-0.013,-0.011,0.0,0.1265,0.0554
simple,v6,3,500,Beaver,0.011,0.0117,0.55,0.11,0.0556
strat,v6,3,500,Stable,0.0418,0.1419,0.0,0.5076,0.2395
strat,v6,3,500,Harvest,0.0133,-0.0062,0.0,0.3826,-0.09
strat,v6,3,500,Development,0.0277,0.2335,0.0,0.3114,-0.0376
strat,v6,3,500,Insect/Disease,-0.013,-0.1287,0.0,0.3118,-0.0558
strat,v6,3,500,Beaver,0.011,0.1383,0.0,0.2832,-0.0561
simple,v6,3,1000,Stable,0.0418,0.0377,0.0,0.358,-0.2249
simple,v6,3,1000,Harvest,0.0133,0.0108,0.0,0.1508,0.0619
simple,v6,3,1000,Development,0.0277,0.0201,0.17,0.1387,0.0525
simple,v6,3,1000,Insect/Disease,-0.013,-0.0123,0.0,0.1261,0.055
simple,v6,3,1000,Beaver,0.011,0.009,0.24,0.1099,0.0556
strat,v6,3,1000,Stable,0.0418,0.148,0.0,0.5066,0.2401
strat,v6,3,1000,Harvest,0.0133,0.0001,0.0,0.3832,-0.0908
strat,v6,3,1000,Development,0.0277,0.2323,0.0,0.3115,-0.0376
strat,v6,3,1000,Insect/Disease,-0.013,-0.1381,0.0,0.3123,-0.0554
strat,v6,3,1000,Beaver,0.011,0.1506,0.0,0.2806,-0.0564
simple,v6,3,2000,Stable,0.0418,0.0461,0.0,0.3571,-0.2243
simple,v6,3,2000,Harvest,0.0133,0.0156,0.0,0.1517,0.062
simple,v6,3,2000,Development,0.0277,0.0266,0.02,0.1397,0.0524
simple,v6,3,2000,Insect/Disease,-0.013,-0.0117,0.0,0.1261,0.0547
simple,v6,3,2000,Beaver,0.011,0.0133,0.08,0.1092,0.0551
strat,v6,3,2000,Stable,0.0418,0.15,0.0,0.5057,0.2402
strat,v6,3,2000,Harvest,0.0133,0.0006,0.0,0.382,-0.0904
strat,v6,3,2000,Development,0.0277,0.2279,0.0,0.312,-0.0377
strat,v6,3,2000,Insect/Disease,-0.013,-0.1331,0.0,0.3121,-0.0557
strat,v6,3,2000,Beaver,0.011,0.1447,0.0,0.2818,-0.0564
simple,v6,3,5000,Stable,0.0418,0.0414,0.0,0.3585,-0.225
simple,v6,3,5000,Harvest,0.0133,0.0124,0.0,0.1522,0.0618
simple,v6,3,5000,Development,0.0277,0.0272,0.0,0.1405,0.0529
simple,v6,3,5000,Insect/Disease,-0.013,-0.015,0.0,0.1261,0.0551
simple,v6,3,5000,Beaver,0.011,0.0106,0.0,0.1095,0.0552
strat,v6,3,5000,Stable,0.0418,0.1497,0.0,0.5056,0.24
strat,v6,3,5000,Harvest,0.0133,-0.0014,0.0,0.3817,-0.09
strat,v6,3,5000,Development,0.0277,0.2311,0.0,0.312,-0.0385
strat,v6,3,5000,Insect/Disease,-0.013,-0.1345,0.0,0.3121,-0.0556
strat,v6,3,5000,Beaver,0.011,0.1435,0.0,0.2812,-0.0559
simple,v6,5,20,Stable,0.0455,0.0922,0.38,0.3299,-0.2172
simple,v6,5,20,Harvest,0.0184,0.0074,0.56,0.1281,0.0595
simple,v6,5,20,Development,0.0316,0.1497,0.93,0.1067,0.0491
simple,v6,5,20,Insect/Disease,-0.0188,0.0193,0.72,0.1012,0.0539
