design,version,W,n,cls,metric,census,mean,sd,bias,frac_undefined
strat,v6,3,1000,Development,recall,0.1683,0.1908,0.08123,0.02252,0.0
strat,v6,3,1000,Insect/Disease,recall,0.0463,0.049,0.05086,0.0027,0.0
strat,v6,3,1000,Beaver,recall,0.0947,0.0992,0.05625,0.00448,0.0
strat,v6,3,1000,Stable,precision,0.986,0.986,0.00212,-0.0,0.0
strat,v6,3,1000,Harvest,precision,0.0136,0.0138,0.00528,0.00022,0.0
strat,v6,3,1000,Development,precision,0.0019,0.0018,0.00174,-0.0001,0.0
strat,v6,3,1000,Insect/Disease,precision,0.0027,0.0028,0.00337,9e-05,0.0
strat,v6,3,1000,Beaver,precision,0.0007,0.0006,0.00182,-5e-05,0.0
strat,v6,3,1000,Stable,f1,0.8594,0.8576,0.01113,-0.00176,0.0
strat,v6,3,1000,Harvest,f1,0.0234,0.0237,0.00857,0.00023,0.0
strat,v6,3,1000,Development,f1,0.0038,0.0036,0.0034,-0.00019,0.0
strat,v6,3,1000,Insect/Disease,f1,0.0051,0.0052,0.00629,0.00016,0.0
strat,v6,3,1000,Beaver,f1,0.0013,0.0012,0.00352,-0.00011,0.0
simple,v6,3,2000,Stable,recall,0.7616,0.761,0.00596,-0.00058,0.0
simple,v6,3,2000,Harvest,recall,0.0867,0.0848,0.02363,-0.0019,0.0
simple,v6,3,2000,Development,recall,0.1683,0.1466,0.18769,-0.02162,0.04
simple,v6,3,2000,Insect/Disease,recall,0.0463,0.0465,0.03243,0.00018,0.0
simple,v6,3,2000,Beaver,recall,0.0947,0.0677,0.10993,-0.027,0.12
simple,v6,3,2000,Stable,precision,0.986,0.9859,0.0028,-0.00017,0.0
simple,v6,3,2000,Harvest,precision,0.0136,0.0135,0.00448,-9e-05,0.0
simple,v6,3,2000,Development,precision,0.0019,0.002,0.00286,6e-05,0.0
simple,v6,3,2000,Insect/Disease,precision,0.0027,0.0026,0.00204,-6e-05,0.0
simple,v6,3,2000,Beaver,precision,0.0007,0.0006,0.00108,-6e-05,0.0
simple,v6,3,2000,Stable,f1,0.8594,0.8589,0.0042,-0.00044,0.0
simple,v6,3,2000,Harvest,f1,0.0234,0.0231,0.00742,-0.0003,0.0
simple,v6,3,2000,Development,f1,0.0038,0.0069,0.00591,0.00306,0.43
simple,v6,3,2000,Insect/Disease,f1,0.0051,0.0056,0.00356,0.00048,0.11
simple,v6,3,2000,Beaver,f1,0.0013,0.0036,0.00218,0.0023,0.67
strat,v6,3,2000,Stable,recall,0.7616,0.7603,0.01274,-0.00123,0.0
strat,v6,3,2000,Harvest,recall,0.0867,0.0868,0.01655,7e-05,0.0
strat,v6,3,2000,Development,recall,0.1683,0.1784,0.05987,0.01015,0.0
strat,v6,3,2000,Insect/Disease,recall,0.0463,0.0439,0.037,-0.00236,0.0
strat,v6,3,2000,Beaver,recall,0.0947,0.0889,0.06636,-0.00583,0.0
strat,v6,3,2000,Stable,precision,0.986,0.986,0.00173,-0.0,0.0
strat,v6,3,2000,Harvest,precision,0.0136,0.0136,0.00304,3e-05,0.0
strat,v6,3,2000,Development,precision,0.0019,0.0017,0.00093,-0.00025,0.0
strat,v6,3,2000,Insect/Disease,precision,0.0027,0.0025,0.00249,-0.00019,0.0
strat,v6,3,2000,Beaver,precision,0.0007,0.0006,0.00083,-0.0001,0.0
strat,v6,3,2000,Stable,f1,0.8594,0.8585,0.00824,-0.00084,0.0
strat,v6,3,2000,Harvest,f1,0.0234,0.0235,0.00504,2e-05,0.0
strat,v6,3,2000,Development,f1,0.0038,0.0033,0.00181,-0.00049,0.0
strat,v6,3,2000,Insect/Disease,f1,0.0051,0.0047,0.0046,-0.00037,0.0
strat,v6,3,2000,Beaver,f1,0.0013,0.0011,0.00162,-0.0002,0.0
simple,v6,3,5000,Stable,recall,0.7616,0.7608,0.00358,-0.00072,0.0
simple,v6,3,5000,Harvest,recall,0.0867,0.0889,0.01496,0.00226,0.0
simple,v6,3,5000,Development,recall,0.1683,0.1398,0.11509,-0.02843,0.0
simple,v6,3,5000,Insect/Disease,recall,0.0463,0.0465,0.01862,0.00022,0.0
simple,v6,3,5000,Beaver,recall,0.0947,0.1007,0.08961,0.00597,0.0
simple,v6,3,5000,Stable,precision,0.986,0.9858,0.00151,-0.00022,0.0
simple,v6,3,5000,Harvest,precision,0.0136,0.014,0.00295,0.00045,0.0
simple,v6,3,5000,Development,precision,0.0019,0.0017,0.00152,-0.00023,0.0
simple,v6,3,5000,Insect/Disease,precision,0.0027,0.0028,0.00121,7e-05,0.0
simple,v6,3,5000,Beaver,precision,0.0007,0.0008,0.00082,0.00016,0.0
simple,v6,3,5000,Stable,f1,0.8594,0.8588,0.00239,-0.00054,0.0
simple,v6,3,5000,Harvest,f1,0.0234,0.0242,0.00486,0.00072,0.0
simple,v6,3,5000,Development,f1,0.0038,0.0039,0.00289,5e-05,0.13
simple,v6,3,5000,Insect/Disease,f1,0.0051,0.0052,0.00225,0.00012,0.0
simple,v6,3,5000,Beaver,f1,0.0013,0.0022,0.00152,0.00087,0.25
strat,v6,3,5000,Stable,recall,0.7616,0.7608,0.00787,-0.00074,0.0
strat,v6,3,5000,Harvest,recall,0.0867,0.088,0.01088,0.00128,0.0
strat,v6,3,5000,Development,recall,0.1683,0.1744,0.06472,0.00614,0.0
strat,v6,3,5000,Insect/Disease,recall,0.0463,0.043,0.0237,-0.00326,0.0
strat,v6,3,5000,Beaver,recall,0.0947,0.0912,0.05575,-0.00357,0.0
strat,v6,3,5000,Stable,precision,0.986,0.9862,0.00094,0.00015,0.0
strat,v6,3,5000,Harvest,precision,0.0136,0.0136,0.0021,5e-05,0.0
strat,v6,3,5000,Development,precision,0.0019,0.0019,0.00109,-2e-05,0.0
strat,v6,3,5000,Insect/Disease,precision,0.0027,0.0025,0.00158,-0.00017,0.0
strat,v6,3,5000,Beaver,precision,0.0007,0.0006,0.00073,-8e-05,0.0
strat,v6,3,5000,Stable,f1,0.8594,0.8589,0.00501,-0.00044,0.0
strat,v6,3,5000,Harvest,f1,0.0234,0.0236,0.0035,0.00011,0.0
strat,v6,3,5000,Development,f1,0.0038,0.0038,0.00215,-4e-05,0.0
strat,v6,3,5000,Insect/Disease,f1,0.0051,0.0048,0.00295,-0.00033,0.0
strat,v6,3,5000,Beaver,f1,0.0013,0.0012,0.00144,-0.00016,0.0
simple,v6,5,20,Stable,recall,0.7615,0.7591,0.05629,-0.00248,0.0
simple,v6,5,20,Harvest,recall,0.0866,0.1133,0.1907,0.0267,0.59
simple,v6,5,20,Development,recall,0.1688,0.2146,0.34289,0.0458,0.92
simple,v6,5,20,Insect/Disease,recall,0.0462,0.0293,0.07414,-0.01688,0.68
simple,v6,5,20,Beaver,recall,0.0948,0.0,0.0,-0.0948,0.95
simple,v6,5,20,Stable,precision,0.986,0.9846,0.02315,-0.00149,0.0
simple,v6,5,20,Harvest,precision,0.0136,0.0148,0.03671,0.00127,0.0
simple,v6,5,20,Development,precision,0.0019,0.0046,0.0284,0.00268,0.0
simple,v6,5,20,Insect/Disease,precision,0.0027,0.0025,0.0133,-0.00014,0.0
simple,v6,5,20,Beaver,precision,0.0007,0.0,0.0,-0.00067,0.0
simple,v6,5,20,Stable,f1,0.8594,0.8559,0.03632,-0.0035,0.0
simple,v6,5,20,Harvest,f1,0.0234,0.0936,0.0606,0.07021,0.79
simple,v6,5,20,Development,f1,0.0038,0.1701,0.15556,0.16628,0.96
simple,v6,5,20,Insect/Disease,f1,0.0051,0.0773,0.04808,0.07222,0.95
simple,v6,5,20,Beaver,f1,0.0013,,,,1.0
strat,v6,5,20,Stable,recall,0.7615,0.7551,0.12459,-0.00641,0.0
strat,v6,5,20,Harvest,recall,0.0866,0.0905,0.06781,0.00389,0.0
strat,v6,5,20,Development,recall,0.1688,0.1876,0.13855,0.01885,0.0
strat,v6,5,20,Insect/Disease,recall,0.0462,0.0399,0.04775,-0.00631,0.0
strat,v6,5,20,Beaver,recall,0.0948,0.1052,0.06026,0.01044,0.0
strat,v6,5,20,Stable,precision,0.986,0.988,0.0087,0.00194,0.0
strat,v6,5,20,Harvest,precision,0.0136,0.024,0.06502,0.01047,0.0
strat,v6,5,20,Development,precision,0.0019,0.0037,0.01128,0.00174,0.0
strat,v6,5,20,Insect/Disease,precision,0.0027,0.0138,0.05659,0.01114,0.0
strat,v6,5,20,Beaver,precision,0.0007,0.0022,0.01318,0.00153,0.0
strat,v6,5,20,Stable,f1,0.8594,0.8502,0.08547,-0.00921,0.0
strat,v6,5,20,Harvest,f1,0.0234,0.0264,0.02572,0.00301,0.03
strat,v6,5,20,Development,f1,0.0038,0.0068,0.01769,0.00292,0.03
strat,v6,5,20,Insect/Disease,f1,0.0051,0.014,0.03446,0.00889,0.27
strat,v6,5,20,Beaver,f1,0.0013,0.0034,0.01574,0.00204,0.07
simple,v6,5,50,Stable,recall,0.7615,0.7643,0.03335,0.00275,0.0
simple,v6,5,50,Harvest,recall,0.0866,0.1002,0.17822,0.01355,0.27
simple,v6,5,50,Development,recall,0.1688,0.1197,0.29635,-0.04913,0.74
simple,v6,5,50,Insect/Disease,recall,0.0462,0.0603,0.16134,0.01407,0.48
simple,v6,5,50,Beaver,recall,0.0948,0.1224,0.16456,0.02763,0.91
simple,v6,5,50,Stable,precision,0.986,0.9854,0.01436,-0.00065,0.0
simple,v6,5,50,Harvest,precision,0.0136,0.0109,0.01743,-0.00263,0.0
simple,v6,5,50,Development,precision,0.0019,0.0017,0.01024,-0.00021,0.0
simple,v6,5,50,Insect/Disease,precision,0.0027,0.0041,0.01518,0.00139,0.0
simple,v6,5,50,Beaver,precision,0.0007,0.001,0.00443,0.00028,0.0
simple,v6,5,50,Stable,f1,0.8594,0.8604,0.02113,0.00102,0.0
simple,v6,5,50,Harvest,f1,0.0234,0.0426,0.02482,0.01917,0.6
simple,v6,5,50,Development,f1,0.0038,0.0597,0.0587,0.05582,0.95
simple,v6,5,50,Insect/Disease,f1,0.0051,0.0478,0.03587,0.04271,0.87
simple,v6,5,50,Beaver,f1,0.0013,0.0341,0.01236,0.03274,0.95
strat,v6,5,50,Stable,recall,0.7615,0.7526,0.08208,-0.00899,0.0
strat,v6,5,50,Harvest,recall,0.0866,0.0861,0.05224,-0.00049,0.0
strat,v6,5,50,Development,recall,0.1688,0.1868,0.0932,0.01802,0.0
strat,v6,5,50,Insect/Disease,recall,0.0462,0.0385,0.03763,-0.00768,0.0
strat,v6,5,50,Beaver,recall,0.0948,0.1053,0.04306,0.01053,0.0
strat,v6,5,50,Stable,precision,0.986,0.9874,0.00781,0.00137,0.0
strat,v6,5,50,Harvest,precision,0.0136,0.0135,0.01308,-0.0001,0.0
strat,v6,5,50,Development,precision,0.0019,0.0023,0.00363,0.0004,0.0
strat,v6,5,50,Insect/Disease,precision,0.0027,0.0045,0.03227,0.00185,0.0
strat,v6,5,50,Beaver,precision,0.0007,0.0005,0.00041,-0.00017,0.0
strat,v6,5,50,Stable,f1,0.8594,0.8517,0.05416,-0.0077,0.0
strat,v6,5,50,Harvest,f1,0.0234,0.0225,0.02017,-0.00093,0.0
strat,v6,5,50,Development,f1,0.0038,0.0045,0.00638,0.00061,0.0
strat,v6,5,50,Insect/Disease,f1,0.0051,0.0057,0.03197,0.00062,0.02
strat,v6,5,50,Beaver,f1,0.0013,0.001,0.00081,-0.00034,0.0
simple,v6,5,100,Stable,recall,0.7615,0.7592,0.02252,-0.00237,0.0
simple,v6,5,100,Harvest,recall,0.0866,0.0888,0.08176,0.00216,0.06
simple,v6,5,100,Development,recall,0.1688,0.0899,0.16345,-0.07891,0.7
simple,v6,5,100,Insect/Disease,recall,0.0462,0.0693,0.15058,0.0231,0.18
simple,v6,5,100,Beaver,recall,0.0948,0.0454,0.07328,-0.04943,0.78
simple,v6,5,100,Stable,precision,0.986,0.9861,0.00954,0.0001,0.0
simple,v6,5,100,Harvest,precision,0.0136,0.014,0.01418,0.0005,0.0
simple,v6,5,100,Development,precision,0.0019,0.0026,0.01161,0.00066,0.0
simple,v6,5,100,Insect/Disease,precision,0.0027,0.0034,0.00746,0.0007,0.0
simple,v6,5,100,Beaver,precision,0.0007,0.0009,0.00345,0.0002,0.0
simple,v6,5,100,Stable,f1,0.8594,0.8577,0.01451,-0.00169,0.0
simple,v6,5,100,Harvest,f1,0.0234,0.0313,0.02096,0.00788,0.26
simple,v6,5,100,Development,f1,0.0038,0.0454,0.04713,0.04157,0.9
simple,v6,5,100,Insect/Disease,f1,0.0051,0.0214,0.01554,0.01631,0.72
simple,v6,5,100,Beaver,f1,0.0013,0.0226,0.00948,0.02126,0.93
strat,v6,5,100,Stable,recall,0.7615,0.7528,0.05262,-0.00875,0.0
strat,v6,5,100,Harvest,recall,0.0866,0.0813,0.02899,-0.00527,0.0
strat,v6,5,100,Development,recall,0.1688,0.1862,0.07617,0.01738,0.0
strat,v6,5,100,Insect/Disease,recall,0.0462,0.0408,0.0595,-0.00537,0.0
strat,v6,5,100,Beaver,recall,0.0948,0.1024,0.04915,0.00756,0.0
strat,v6,5,100,Stable,precision,0.986,0.9857,0.00803,-0.00038,0.0
strat,v6,5,100,Harvest,precision,0.0136,0.0134,0.01118,-0.00012,0.0
strat,v6,5,100,Development,precision,0.0019,0.0015,0.00104,-0.00049,0.0
strat,v6,5,100,Insect/Disease,precision,0.0027,0.0024,0.0071,-0.0003,0.0
strat,v6,5,100,Beaver,precision,0.0007,0.001,0.00607,0.00032,0.0
strat,v6,5,100,Stable,f1,0.8594,0.8526,0.03365,-0.00676,0.0
strat,v6,5,100,Harvest,f1,0.0234,0.0222,0.01484,-0.00127,0.0
strat,v6,5,100,Development,f1,0.0038,0.0029,0.00202,-0.00097,0.0
strat,v6,5,100,Insect/Disease,f1,0.0051,0.0043,0.01241,-0.0008,0.01
strat,v6,5,100,Beaver,f1,0.0013,0.0018,0.01076,0.0005,0.0
simple,v6,5,200,Stable,recall,0.7615,0.7599,0.01796,-0.00167,0.0
simple,v6,5,200,Harvest,recall,0.0866,0.0862,0.05835,-0.00039,0.01
simple,v6,5,200,Development,recall,0.1688,0.1605,0.25184,-0.00824,0.58
simple,v6,5,200,Insect/Disease,recall,0.0462,0.0468,0.08766,0.00059,0.02
simple,v6,5,200,Beaver,recall,0.0948,0.1016,0.20894,0.00678,0.63
simple,v6,5,200,Stable,precision,0.986,0.9855,0.00686,-0.0005,0.0
simple,v6,5,200,Harvest,precision,0.0136,0.014,0.00999,0.0004,0.0
simple,v6,5,200,Development,precision,0.0019,0.003,0.00994,0.00109,0.0
simple,v6,5,200,Insect/Disease,precision,0.0027,0.0027,0.00456,0.0,0.0
simple,v6,5,200,Beaver,precision,0.0007,0.001,0.00366,0.00032,0.0
simple,v6,5,200,Stable,f1,0.8594,0.858,0.0121,-0.00137,0.0
simple,v6,5,200,Harvest,f1,0.0234,0.0261,0.01449,0.0027,0.11
simple,v6,5,200,Development,f1,0.0038,0.0354,0.03294,0.03154,0.84
simple,v6,5,200,Insect/Disease,f1,0.0051,0.0133,0.00871,0.00821,0.63
simple,v6,5,200,Beaver,f1,0.0013,0.017,0.01314,0.01566,0.89
strat,v6,5,200,Stable,recall,0.7615,0.7565,0.03609,-0.00504,0.0
strat,v6,5,200,Harvest,recall,0.0866,0.0913,0.05087,0.00473,0.0
strat,v6,5,200,Development,recall,0.1688,0.192,0.09246,0.02322,0.0
strat,v6,5,200,Insect/Disease,recall,0.0462,0.0468,0.06179,0.00063,0.0
strat,v6,5,200,Beaver,recall,0.0948,0.0993,0.03073,0.00449,0.0
strat,v6,5,200,Stable,precision,0.986,0.9859,0.00515,-0.00015,0.0
strat,v6,5,200,Harvest,precision,0.0136,0.0151,0.01253,0.00158,0.0
strat,v6,5,200,Development,precision,0.0019,0.0022,0.00516,0.00027,0.0
strat,v6,5,200,Insect/Disease,precision,0.0027,0.0029,0.00621,0.00024,0.0
strat,v6,5,200,Beaver,precision,0.0007,0.0007,0.00211,-1e-05,0.0
strat,v6,5,200,Stable,f1,0.8594,0.8556,0.02317,-0.00375,0.0
strat,v6,5,200,Harvest,f1,0.0234,0.0256,0.01996,0.00213,0.0
strat,v6,5,200,Development,f1,0.0038,0.0042,0.00895,0.00036,0.0
strat,v6,5,200,Insect/Disease,f1,0.0051,0.0053,0.01095,0.00025,0.0
strat,v6,5,200,Beaver,f1,0.0013,0.0013,0.00385,-6e-05,0.0
simple,v6,5,500,Stable,recall,0.7615,0.7622,0.01197,0.00064,0.0
simple,v6,5,500,Harvest,recall,0.0866,0.0862,0.0374,-0.00044,0.0
simple,v6,5,500,Development,recall,0.1688,0.1248,0.22923,-0.04398,0.18
simple,v6,5,500,Insect/Disease,recall,0.0462,0.0446,0.05274,-0.0016,0.0
simple,v6,5,500,Beaver,recall,0.0948,0.0751,0.15444,-0.01969,0.35
simple,v6,5,500,Stable,precision,0.986,0.9858,0.00454,-0.00022,0.0
simple,v6,5,500,Harvest,precision,0.0136,0.0139,0.00739,0.00033,0.0
simple,v6,5,500,Development,precision,0.0019,0.0017,0.00393,-0.0002,0.0
simple,v6,5,500,Insect/Disease,precision,0.0027,0.0022,0.0024,-0.00047,0.0
simple,v6,5,500,Beaver,precision,0.0007,0.0007,0.00164,6e-05,0.0
simple,v6,5,500,Stable,f1,0.8594,0.8596,0.00799,0.00027,0.0
simple,v6,5,500,Harvest,f1,0.0234,0.024,0.01129,0.00054,0.02
simple,v6,5,500,Development,f1,0.0038,0.0103,0.01017,0.00642,0.67
simple,v6,5,500,Insect/Disease,f1,0.0051,0.0059,0.00418,0.00086,0.3
simple,v6,5,500,Beaver,f1,0.0013,0.0059,0.00392,0.0046,0.76
strat,v6,5,500,Stable,recall,0.7615,0.7617,0.02207,0.00016,0.0
strat,v6,5,500,Harvest,recall,0.0866,0.0817,0.0216,-0.00487,0.0
strat,v6,5,500,Development,recall,0.1688,0.1916,0.10183,0.02278,0.0
strat,v6,5,500,Insect/Disease,recall,0.0462,0.0475,0.05065,0.00134,0.0
strat,v6,5,500,Beaver,recall,0.0948,0.0994,0.07762,0.00464,0.0
strat,v6,5,500,Stable,precision,0.986,0.9862,0.00329,0.00016,0.0
strat,v6,5,500,Harvest,precision,0.0136,0.013,0.00446,-0.0006,0.0
strat,v6,5,500,Development,precision,0.0019,0.0024,0.00599,0.00047,0.0
strat,v6,5,500,Insect/Disease,precision,0.0027,0.0026,0.00356,-0.00013,0.0
strat,v6,5,500,Beaver,precision,0.0007,0.0005,0.00093,-0.00017,0.0
strat,v6,5,500,Stable,f1,0.8594,0.8594,0.01427,-1e-05,0.0
strat,v6,5,500,Harvest,f1,0.0234,0.0222,0.00719,-0.00119,0.0
strat,v6,5,500,Development,f1,0.0038,0.0047,0.01133,0.00085,0.0
strat,v6,5,500,Insect/Disease,f1,0.0051,0.0048,0.00658,-0.00028,0.0
strat,v6,5,500,Beaver,f1,0.0013,0.001,0.00184,-0.00035,0.0
simple,v6,5,1000,Stable,recall,0.7615,0.7607,0.00825,-0.00083,0.0
simple,v6,5,1000,Harvest,recall,0.0866,0.0839,0.02598,-0.00271,0.0
simple,v6,5,1000,Development,recall,0.1688,0.1473,0.18264,-0.02148,0.04
simple,v6,5,1000,Insect/Disease,recall,0.0462,0.0434,0.03323,-0.00276,0.0
simple,v6,5,1000,Beaver,recall,0.0948,0.1113,0.18028,0.01651,0.17
simple,v6,5,1000,Stable,precision,0.986,0.9862,0.00341,0.00012,0.0
simple,v6,5,1000,Harvest,precision,0.0136,0.0131,0.00561,-0.00046,0.0
simple,v6,5,1000,Development,precision,0.0019,0.0021,0.00316,0.00012,0.0
simple,v6,5,1000,Insect/Disease,precision,0.0027,0.0025,0.002,-0.00022,0.0
simple,v6,5,1000,Beaver,precision,0.0007,0.0007,0.00102,-1e-05,0.0
simple,v6,5,1000,Stable,f1,0.8594,0.8589,0.00545,-0.00051,0.0
simple,v6,5,1000,Harvest,f1,0.0234,0.0225,0.00903,-0.00097,0.0
simple,v6,5,1000,Development,f1,0.0038,0.0069,0.00671,0.00302,0.41
simple,v6,5,1000,Insect/Disease,f1,0.0051,0.0052,0.00354,0.00012,0.11
simple,v6,5,1000,Beaver,f1,0.0013,0.0029,0.00205,0.00158,0.55
strat,v6,5,1000,Stable,recall,0.7615,0.7604,0.01474,-0.00115,0.0
strat,v6,5,1000,Harvest,recall,0.0866,0.0833,0.01855,-0.00331,0.0
strat,v6,5,1000,Development,recall,0.1688,0.1803,0.09113,0.0115,0.0
strat,v6,5,1000,Insect/Disease,recall,0.0462,0.0434,0.04203,-0.00279,0.0
strat,v6,5,1000,Beaver,recall,0.0948,0.0942,0.04935,-0.00056,0.0
strat,v6,5,1000,Stable,precision,0.986,0.9856,0.00245,-0.00041,0.0
strat,v6,5,1000,Harvest,precision,0.0136,0.0131,0.00382,-0.00042,0.0
strat,v6,5,1000,Development,precision,0.0019,0.002,0.00231,8e-05,0.0
strat,v6,5,1000,Insect/Disease,precision,0.0027,0.0028,0.00333,0.0001,0.0
strat,v6,5,1000,Beaver,precision,0.0007,0.0006,0.00125,-3e-05,0.0
strat,v6,5,1000,Stable,f1,0.8594,0.8584,0.00946,-0.00096,0.0
strat,v6,5,1000,Harvest,f1,0.0234,0.0226,0.00624,-0.00082,0.0
strat,v6,5,1000,Development,f1,0.0038,0.004,0.00442,0.00013,0.0
strat,v6,5,1000,Insect/Disease,f1,0.0051,0.0052,0.00607,0.00011,0.0
strat,v6,5,1000,Beaver,f1,0.0013,0.0013,0.00241,-6e-05,0.0
simple,v6,5,2000,Stable,recall,0.7615,0.7611,0.00556,-0.00049,0.0
simple,v6,5,2000,Harvest,recall,0.0866,0.0885,0.01685,0.00187,0.0
simple,v6,5,2000,Development,recall,0.1688,0.143,0.13645,-0.02575,0.0
simple,v6,5,2000,Insect/Disease,recall,0.0462,0.0448,0.0218,-0.00141,0.0
simple,v6,5,2000,Beaver,recall,0.0948,0.0838,0.06778,-0.011,0.04
simple,v6,5,2000,Stable,precision,0.986,0.9858,0.00225,-0.00022,0.0
simple,v6,5,2000,Harvest,precision,0.0136,0.0141,0.00388,0.00052,0.0
simple,v6,5,2000,Development,precision,0.0019,0.0022,0.00263,0.00022,0.0
simple,v6,5,2000,Insect/Disease,precision,0.0027,0.0026,0.00126,-8e-05,0.0
simple,v6,5,2000,Beaver,precision,0.0007,0.0007,0.00081,7e-05,0.0
simple,v6,5,2000,Stable,f1,0.8594,0.859,0.00357,-0.00041,0.0
simple,v6,5,2000,Harvest,f1,0.0234,0.0242,0.00624,0.00075,0.0
simple,v6,5,2000,Development,f1,0.0038,0.0055,0.00524,0.00168,0.23
simple,v6,5,2000,Insect/Disease,f1,0.0051,0.0049,0.00236,-0.00017,0.0
simple,v6,5,2000,Beaver,f1,0.0013,0.002,0.00154,0.00071,0.28
strat,v6,5,2000,Stable,recall,0.7615,0.7609,0.01068,-0.0006,0.0
strat,v6,5,2000,Harvest,recall,0.0866,0.0872,0.01478,0.00056,0.0
strat,v6,5,2000,Development,recall,0.1688,0.171,0.07183,0.00222,0.0
strat,v6,5,2000,Insect/Disease,recall,0.0462,0.0506,0.03659,0.00439,0.0
strat,v6,5,2000,Beaver,recall,0.0948,0.0919,0.04747,-0.0029,0.0
strat,v6,5,2000,Stable,precision,0.986,0.9862,0.00176,0.00017,0.0
strat,v6,5,2000,Harvest,precision,0.0136,0.0137,0.00319,0.00017,0.0
strat,v6,5,2000,Development,precision,0.0019,0.0019,0.0022,-4e-05,0.0
strat,v6,5,2000,Insect/Disease,precision,0.0027,0.0029,0.00238,0.00018,0.0
strat,v6,5,2000,Beaver,precision,0.0007,0.0005,0.00051,-0.00016,0.0
strat,v6,5,2000,Stable,f1,0.8594,0.859,0.00692,-0.00036,0.0
strat,v6,5,2000,Harvest,f1,0.0234,0.0237,0.0052,0.00024,0.0
strat,v6,5,2000,Development,f1,0.0038,0.0038,0.00425,-9e-05,0.0
strat,v6,5,2000,Insect/Disease,f1,0.0051,0.0054,0.00442,0.00033,0.0
strat,v6,5,2000,Beaver,f1,0.0013,0.001,0.001,-0.00033,0.0
simple,v6,5,5000,Stable,recall,0.7615,0.7615,0.00357,-6e-05,0.0
simple,v6,5,5000,Harvest,recall,0.0866,0.0881,0.01056,0.00151,0.0
simple,v6,5,5000,Development,recall,0.1688,0.1551,0.1065,-0.01364,0.0
simple,v6,5,5000,Insect/Disease,recall,0.0462,0.0449,0.01468,-0.00134,0.0
simple,v6,5,5000,Beaver,recall,0.0948,0.0923,0.05073,-0.00253,0.0
simple,v6,5,5000,Stable,precision,0.986,0.986,0.00115,-8e-05,0.0
simple,v6,5,5000,Harvest,precision,0.0136,0.014,0.00213,0.00043,0.0
simple,v6,5,5000,Development,precision,0.0019,0.0019,0.00147,-9e-05,0.0
simple,v6,5,5000,Insect/Disease,precision,0.0027,0.0026,0.00092,-0.0001,0.0
simple,v6,5,5000,Beaver,precision,0.0007,0.0007,0.00046,2e-05,0.0
simple,v6,5,5000,Stable,f1,0.8594,0.8593,0.00241,-8e-05,0.0
simple,v6,5,5000,Harvest,f1,0.0234,0.0241,0.00348,0.00068,0.0
simple,v6,5,5000,Development,f1,0.0038,0.0037,0.00287,-0.00011,0.02
simple,v6,5,5000,Insect/Disease,f1,0.0051,0.0049,0.00172,-0.00019,0.0
simple,v6,5,5000,Beaver,f1,0.0013,0.0015,0.00086,0.00013,0.07
strat,v6,5,5000,Stable,recall,0.7615,0.7615,0.00783,-2e-05,0.0
strat,v6,5,5000,Harvest,recall,0.0866,0.0875,0.0087,0.00091,0.0
strat,v6,5,5000,Development,recall,0.1688,0.1744,0.05863,0.0056,0.0
strat,v6,5,5000,Insect/Disease,recall,0.0462,0.0476,0.02038,0.00139,0.0
strat,v6,5,5000,Beaver,recall,0.0948,0.0941,0.05519,-0.00067,0.0
strat,v6,5,5000,Stable,precision,0.986,0.9862,0.00113,0.00012,0.0
strat,v6,5,5000,Harvest,precision,0.0136,0.0136,0.00176,8e-05,0.0
strat,v6,5,5000,Development,precision,0.0019,0.0019,0.00096,-7e-05,0.0
strat,v6,5,5000,Insect/Disease,precision,0.0027,0.0027,0.00117,1e-05,0.0
strat,v6,5,5000,Beaver,precision,0.0007,0.0007,0.00055,3e-05,0.0
strat,v6,5,5000,Stable,f1,0.8594,0.8594,0.00502,1e-05,0.0
strat,v6,5,5000,Harvest,f1,0.0234,0.0236,0.00288,0.00013,0.0
strat,v6,5,5000,Development,f1,0.0038,0.0037,0.00189,-0.00015,0.0
strat,v6,5,5000,Insect/Disease,f1,0.0051,0.0051,0.00219,2e-05,0.0
strat,v6,5,5000,Beaver,f1,0.0013,0.0014,0.00108,6e-05,0.0
simple,v6,7,20,Stable,recall,0.7616,0.7606,0.04909,-0.00097,0.0
simple,v6,7,20,Harvest,recall,0.0867,0.129,0.21041,0.04232,0.42
simple,v6,7,20,Development,recall,0.1683,0.1142,0.24175,-0.0541,0.88
simple,v6,7,20,Insect/Disease,recall,0.0463,0.0569,0.12023,0.01059,0.62
simple,v6,7,20,Beaver,recall,0.0947,0.0154,0.0344,-0.07936,0.95
simple,v6,7,20,Stable,precision,0.986,0.9858,0.01997,-0.00022,0.0
simple,v6,7,20,Harvest,precision,0.0136,0.0158,0.03624,0.00223,0.0
simple,v6,7,20,Development,precision,0.0019,0.0015,0.01222,-0.00049,0.0
simple,v6,7,20,Insect/Disease,precision,0.0027,0.0018,0.00572,-0.00088,0.0
simple,v6,7,20,Beaver,precision,0.0007,0.0002,0.00185,-0.00049,0.0
simple,v6,7,20,Stable,f1,0.8594,0.8576,0.03089,-0.00176,0.0
simple,v6,7,20,Harvest,f1,0.0235,0.0594,0.04461,0.03592,0.67
simple,v6,7,20,Development,f1,0.0038,0.0847,0.10683,0.08084,0.97
