design,version,W,n,metric,census,mean,sd,bias,lo,hi
simple,v4,9,1000,A_macrof1,0.2234,0.2865,0.06481,0.06313,0.2049,0.398
simple,v4,9,1000,B_oa,0.9251,0.9253,0.00797,0.00018,0.9084,0.9415
simple,v4,9,1000,C_oa,0.924,0.9241,0.00805,7e-05,0.9074,0.9395
simple,v4,9,1000,A_oa_wtd,0.8944,0.8945,0.00617,5e-05,0.8809,0.9047
simple,v4,9,1000,A_macrof1_wtd,0.2234,0.2865,0.06481,0.06313,0.2049,0.398
simple,v4,9,1000,C_frac_majority,,0.9912,0.00275,,,
strat,v4,9,1000,A_oa,0.8944,0.5816,0.00678,-0.31283,0.57,0.5965
strat,v4,9,1000,A_kappa,0.0741,0.2171,0.01013,0.14303,0.1988,0.2356
strat,v4,9,1000,A_macrof1,0.2234,0.2968,0.00762,0.07336,0.2835,0.3104
strat,v4,9,1000,B_oa,0.9251,0.9244,0.01674,-0.00064,0.8827,0.9519
strat,v4,9,1000,C_oa,0.924,0.9233,0.01661,-0.00076,0.8821,0.9514
strat,v4,9,1000,A_oa_wtd,0.8944,0.8937,0.01412,-0.00068,0.8644,0.9204
strat,v4,9,1000,A_macrof1_wtd,0.2234,0.2235,0.00985,7e-05,0.209,0.2458
strat,v4,9,1000,C_frac_majority,,0.9478,0.00568,,,
simple,v4,9,2000,A_oa,0.8944,0.8942,0.00443,-0.00017,0.8867,0.9023
simple,v4,9,2000,A_kappa,0.0741,0.0762,0.01578,0.00218,0.0474,0.1035
simple,v4,9,2000,A_macrof1,0.2234,0.2363,0.02728,0.01285,0.201,0.2969
simple,v4,9,2000,B_oa,0.9251,0.924,0.0055,-0.00111,0.914,0.933
simple,v4,9,2000,C_oa,0.924,0.9229,0.00555,-0.00116,0.9125,0.9323
simple,v4,9,2000,A_oa_wtd,0.8944,0.8942,0.00443,-0.00017,0.8867,0.9023
simple,v4,9,2000,A_macrof1_wtd,0.2234,0.2363,0.02728,0.01285,0.201,0.2969
simple,v4,9,2000,C_frac_majority,,0.9912,0.00194,,,
strat,v4,9,2000,A_oa,0.8944,0.5908,0.00507,-0.30358,0.5823,0.6013
strat,v4,9,2000,A_kappa,0.0741,0.2261,0.00755,0.15208,0.2119,0.2407
strat,v4,9,2000,A_macrof1,0.2234,0.2826,0.00504,0.05918,0.274,0.2916
strat,v4,9,2000,B_oa,0.9251,0.9237,0.01192,-0.00136,0.9024,0.948
strat,v4,9,2000,C_oa,0.924,0.9228,0.0121,-0.00127,0.8995,0.9465
strat,v4,9,2000,A_oa_wtd,0.8944,0.8937,0.00964,-0.00071,0.8751,0.913
strat,v4,9,2000,A_macrof1_wtd,0.2234,0.2243,0.00701,0.00089,0.2126,0.2395
strat,v4,9,2000,C_frac_majority,,0.9485,0.00478,,,
simple,v4,9,5000,A_oa,0.8944,0.8943,0.00292,-6e-05,0.8891,0.9006
simple,v4,9,5000,A_kappa,0.0741,0.074,0.00882,-5e-05,0.0585,0.0928
simple,v4,9,5000,A_macrof1,0.2234,0.2247,0.01055,0.00128,0.2122,0.2389
simple,v4,9,5000,B_oa,0.9251,0.9251,0.00334,-2e-05,0.9189,0.9314
simple,v4,9,5000,C_oa,0.924,0.924,0.00327,-1e-05,0.9183,0.9303
simple,v4,9,5000,A_oa_wtd,0.8944,0.8943,0.00292,-6e-05,0.8891,0.9006
simple,v4,9,5000,A_macrof1_wtd,0.2234,0.2247,0.01055,0.00128,0.2122,0.2389
simple,v4,9,5000,C_frac_majority,,0.991,0.0011,,,
strat,v4,9,5000,A_oa,0.8944,0.5963,0.00305,-0.2981,0.5906,0.6019
strat,v4,9,5000,A_kappa,0.0741,0.2354,0.00454,0.16138,0.2266,0.2429
strat,v4,9,5000,A_macrof1,0.2234,0.2611,0.00269,0.03775,0.2558,0.2664
strat,v4,9,5000,B_oa,0.9251,0.9241,0.00711,-0.00099,0.9096,0.9366
strat,v4,9,5000,C_oa,0.924,0.923,0.00709,-0.00106,0.9087,0.9345
strat,v4,9,5000,A_oa_wtd,0.8944,0.8937,0.00593,-0.00075,0.8831,0.9045
strat,v4,9,5000,A_macrof1_wtd,0.2234,0.2232,0.00537,-0.00024,0.2147,0.2347
strat,v4,9,5000,C_frac_majority,,0.9485,0.00267,,,
simple,v5,1,20,A_oa,0.7932,0.777,0.09113,-0.01617,0.5737,0.9262
simple,v5,1,20,A_kappa,0.0141,0.0007,0.04945,-0.01336,-0.0629,0.1582
simple,v5,1,20,A_macrof1,0.1896,0.8712,0.06611,0.68161,0.7097,0.9615
simple,v5,1,20,B_oa,0.7932,0.777,0.09113,-0.01617,0.5737,0.9262
simple,v5,1,20,C_oa,0.7932,0.777,0.09113,-0.01617,0.5737,0.9262
simple,v5,1,20,A_oa_wtd,0.7932,0.777,0.09113,-0.01617,0.5737,0.9262
simple,v5,1,20,A_macrof1_wtd,0.1896,0.8712,0.06611,0.68161,0.7097,0.9615
simple,v5,1,20,C_frac_majority,,1.0,0.0,,,
strat,v5,1,20,A_oa,0.7932,0.283,0.07661,-0.51017,0.15,0.45
strat,v5,1,20,A_kappa,0.0141,0.1037,0.09577,0.08965,-0.0625,0.3125
strat,v5,1,20,A_macrof1,0.1896,0.4036,0.08864,0.21398,0.2518,0.5852
strat,v5,1,20,B_oa,0.7932,0.7937,0.20581,0.00049,0.2465,0.9881
strat,v5,1,20,C_oa,0.7932,0.7937,0.20581,0.00049,0.2465,0.9881
strat,v5,1,20,A_oa_wtd,0.7932,0.7937,0.20581,0.00049,0.2465,0.9881
strat,v5,1,20,A_macrof1_wtd,0.1896,0.5096,0.17194,0.32001,0.2107,0.8532
strat,v5,1,20,C_frac_majority,,1.0,0.0,,,
simple,v5,1,50,A_oa,0.7932,0.7878,0.04996,-0.00537,0.7,0.88
simple,v5,1,50,A_kappa,0.0141,0.0127,0.051,-0.00136,-0.0375,0.1462
simple,v5,1,50,A_macrof1,0.1896,0.8707,0.06104,0.68109,0.6667,0.9415
simple,v5,1,50,B_oa,0.7932,0.7878,0.04996,-0.00537,0.7,0.88
simple,v5,1,50,C_oa,0.7932,0.7878,0.04996,-0.00537,0.7,0.88
simple,v5,1,50,A_oa_wtd,0.7932,0.7878,0.04996,-0.00537,0.7,0.88
simple,v5,1,50,A_macrof1_wtd,0.1896,0.8707,0.06104,0.68109,0.6667,0.9415
simple,v5,1,50,C_frac_majority,,1.0,0.0,,,
strat,v5,1,50,A_oa,0.7932,0.302,0.05375,-0.49117,0.18,0.4105
strat,v5,1,50,A_kappa,0.0141,0.1275,0.06719,0.1134,-0.025,0.2631
strat,v5,1,50,A_macrof1,0.1896,0.3291,0.06093,0.13944,0.2092,0.4656
strat,v5,1,50,B_oa,0.7932,0.7869,0.12356,-0.00629,0.5908,0.986
strat,v5,1,50,C_oa,0.7932,0.7869,0.12356,-0.00629,0.5908,0.986
strat,v5,1,50,A_oa_wtd,0.7932,0.7869,0.12356,-0.00629,0.5908,0.986
strat,v5,1,50,A_macrof1_wtd,0.1896,0.3307,0.07767,0.14107,0.2035,0.4888
strat,v5,1,50,C_frac_majority,,1.0,0.0,,,
simple,v5,1,100,A_oa,0.7932,0.7886,0.03936,-0.00457,0.7095,0.86
simple,v5,1,100,A_kappa,0.0141,0.0159,0.04125,0.00175,-0.0305,0.1129
simple,v5,1,100,A_macrof1,0.1896,0.8254,0.12327,0.63581,0.5458,0.922
simple,v5,1,100,B_oa,0.7932,0.7886,0.03936,-0.00457,0.7095,0.86
simple,v5,1,100,C_oa,0.7932,0.7886,0.03936,-0.00457,0.7095,0.86
simple,v5,1,100,A_oa_wtd,0.7932,0.7886,0.03936,-0.00457,0.7095,0.86
simple,v5,1,100,A_macrof1_wtd,0.1896,0.8254,0.12327,0.63581,0.5458,0.922
simple,v5,1,100,C_frac_majority,,1.0,0.0,,,
strat,v5,1,100,A_oa,0.7932,0.2871,0.04041,-0.50607,0.1948,0.3652
strat,v5,1,100,A_kappa,0.0141,0.1089,0.05051,0.09477,-0.0066,0.2066
strat,v5,1,100,A_macrof1,0.1896,0.2653,0.04687,0.07564,0.1766,0.3649
strat,v5,1,100,B_oa,0.7932,0.7893,0.10235,-0.00391,0.5656,0.9369
strat,v5,1,100,C_oa,0.7932,0.7893,0.10235,-0.00391,0.5656,0.9369
strat,v5,1,100,A_oa_wtd,0.7932,0.7893,0.10235,-0.00391,0.5656,0.9369
strat,v5,1,100,A_macrof1_wtd,0.1896,0.257,0.05222,0.06741,0.1754,0.363
strat,v5,1,100,C_frac_majority,,1.0,0.0,,,
simple,v5,1,200,A_oa,0.7932,0.7966,0.02999,0.00343,0.74,0.84
simple,v5,1,200,A_kappa,0.0141,0.0167,0.03343,0.00258,-0.0211,0.0865
simple,v5,1,200,A_macrof1,0.1896,0.8004,0.14919,0.61079,0.4901,0.9101
simple,v5,1,200,B_oa,0.7932,0.7966,0.02999,0.00343,0.74,0.84
simple,v5,1,200,C_oa,0.7932,0.7966,0.02999,0.00343,0.74,0.84
simple,v5,1,200,A_oa_wtd,0.7932,0.7966,0.02999,0.00343,0.74,0.84
simple,v5,1,200,A_macrof1_wtd,0.1896,0.8004,0.14919,0.61079,0.4901,0.9101
simple,v5,1,200,C_frac_majority,,1.0,0.0,,,
strat,v5,1,200,A_oa,0.7932,0.296,0.02463,-0.49717,0.2574,0.3502
strat,v5,1,200,A_kappa,0.0141,0.12,0.03079,0.1059,0.0717,0.1878
strat,v5,1,200,A_macrof1,0.1896,0.2521,0.0302,0.06252,0.2099,0.3098
strat,v5,1,200,B_oa,0.7932,0.7954,0.05816,0.00218,0.6906,0.913
strat,v5,1,200,C_oa,0.7932,0.7954,0.05816,0.00218,0.6906,0.913
strat,v5,1,200,A_oa_wtd,0.7932,0.7954,0.05816,0.00218,0.6906,0.913
strat,v5,1,200,A_macrof1_wtd,0.1896,0.2201,0.03237,0.03044,0.1715,0.2893
strat,v5,1,200,C_frac_majority,,1.0,0.0,,,
simple,v5,1,500,A_oa,0.7932,0.7947,0.01539,0.00153,0.763,0.8241
simple,v5,1,500,A_kappa,0.0141,0.0165,0.0176,0.00241,-0.0107,0.0548
simple,v5,1,500,A_macrof1,0.1896,0.6588,0.21044,0.46915,0.3464,0.9029
simple,v5,1,500,B_oa,0.7932,0.7947,0.01539,0.00153,0.763,0.8241
simple,v5,1,500,C_oa,0.7932,0.7947,0.01539,0.00153,0.763,0.8241
simple,v5,1,500,A_oa_wtd,0.7932,0.7947,0.01539,0.00153,0.763,0.8241
simple,v5,1,500,A_macrof1_wtd,0.1896,0.6588,0.21044,0.46915,0.3464,0.9029
simple,v5,1,500,C_frac_majority,,1.0,0.0,,,
strat,v5,1,500,A_oa,0.7932,0.294,0.01634,-0.49917,0.2638,0.3251
strat,v5,1,500,A_kappa,0.0141,0.1175,0.02043,0.1034,0.0798,0.1563
strat,v5,1,500,A_macrof1,0.1896,0.2456,0.01939,0.05597,0.2123,0.2873
strat,v5,1,500,B_oa,0.7932,0.7962,0.04226,0.00306,0.7148,0.873
strat,v5,1,500,C_oa,0.7932,0.7962,0.04226,0.00306,0.7148,0.873
strat,v5,1,500,A_oa_wtd,0.7932,0.7962,0.04226,0.00306,0.7148,0.873
strat,v5,1,500,A_macrof1_wtd,0.1896,0.1975,0.01751,0.00788,0.1764,0.24
strat,v5,1,500,C_frac_majority,,1.0,0.0,,,
simple,v5,1,1000,A_oa,0.7932,0.7921,0.01343,-0.0011,0.766,0.818
simple,v5,1,1000,A_kappa,0.0141,0.0129,0.01269,-0.00118,-0.0094,0.0416
simple,v5,1,1000,A_macrof1,0.1896,0.5422,0.21576,0.35262,0.2613,0.8941
simple,v5,1,1000,B_oa,0.7932,0.7921,0.01343,-0.0011,0.766,0.818
simple,v5,1,1000,C_oa,0.7932,0.7921,0.01343,-0.0011,0.766,0.818
simple,v5,1,1000,A_oa_wtd,0.7932,0.7921,0.01343,-0.0011,0.766,0.818
simple,v5,1,1000,A_macrof1_wtd,0.1896,0.5422,0.21576,0.35262,0.2613,0.8941
simple,v5,1,1000,C_frac_majority,,1.0,0.0,,,
strat,v5,1,1000,A_oa,0.7932,0.2905,0.01185,-0.50265,0.2674,0.315
strat,v5,1,1000,A_kappa,0.0141,0.1131,0.01481,0.09905,0.0843,0.1437
strat,v5,1,1000,A_macrof1,0.1896,0.2412,0.01337,0.05162,0.2152,0.2646
strat,v5,1,1000,B_oa,0.7932,0.7951,0.02796,0.00192,0.7444,0.8432
strat,v5,1,1000,C_oa,0.7932,0.7951,0.02796,0.00192,0.7444,0.8432
strat,v5,1,1000,A_oa_wtd,0.7932,0.7951,0.02796,0.00192,0.7444,0.8432
strat,v5,1,1000,A_macrof1_wtd,0.1896,0.1907,0.0075,0.00106,0.1792,0.2014
strat,v5,1,1000,C_frac_majority,,1.0,0.0,,,
simple,v5,1,2000,A_oa,0.7932,0.7929,0.00975,-0.00028,0.7729,0.8095
simple,v5,1,2000,A_kappa,0.0141,0.0152,0.00864,0.00113,-0.0015,0.0331
simple,v5,1,2000,A_macrof1,0.1896,0.4022,0.14903,0.21255,0.2393,0.8844
simple,v5,1,2000,B_oa,0.7932,0.7929,0.00975,-0.00028,0.7729,0.8095
simple,v5,1,2000,C_oa,0.7932,0.7929,0.00975,-0.00028,0.7729,0.8095
simple,v5,1,2000,A_oa_wtd,0.7932,0.7929,0.00975,-0.00028,0.7729,0.8095
simple,v5,1,2000,A_macrof1_wtd,0.1896,0.4022,0.14903,0.21255,0.2393,0.8844
simple,v5,1,2000,C_frac_majority,,1.0,0.0,,,
strat,v5,1,2000,A_oa,0.7932,0.2907,0.00621,-0.5025,0.2792,0.302
strat,v5,1,2000,A_kappa,0.0141,0.1133,0.00776,0.09924,0.099,0.1275
strat,v5,1,2000,A_macrof1,0.1896,0.2419,0.00779,0.05231,0.2272,0.2547
strat,v5,1,2000,B_oa,0.7932,0.7918,0.01989,-0.0014,0.7531,0.833
strat,v5,1,2000,C_oa,0.7932,0.7918,0.01989,-0.0014,0.7531,0.833
strat,v5,1,2000,A_oa_wtd,0.7932,0.7918,0.01989,-0.0014,0.7531,0.833
strat,v5,1,2000,A_macrof1_wtd,0.1896,0.1897,0.00407,7e-05,0.1828,0.1979
strat,v5,1,2000,C_frac_majority,,1.0,0.0,,,
simple,v5,1,5000,A_oa,0.7932,0.7934,0.00551,0.00021,0.7808,0.8037
simple,v5,1,5000,A_kappa,0.0141,0.014,0.00612,-0.00012,0.0028,0.026
simple,v5,1,5000,A_macrof1,0.1896,0.2791,0.07631,0.08948,0.1885,0.4701
simple,v5,1,5000,B_oa,0.7932,0.7934,0.00551,0.00021,0.7808,0.8037
simple,v5,1,5000,C_oa,0.7932,0.7934,0.00551,0.00021,0.7808,0.8037
simple,v5,1,5000,A_oa_wtd,0.7932,0.7934,0.00551,0.00021,0.7808,0.8037
simple,v5,1,5000,A_macrof1_wtd,0.1896,0.2791,0.07631,0.08948,0.1885,0.4701
simple,v5,1,5000,C_frac_majority,,1.0,0.0,,,
strat,v5,1,5000,A_oa,0.7932,0.2917,0.00488,-0.50146,0.2837,0.3018
strat,v5,1,5000,A_kappa,0.0141,0.1146,0.0061,0.10053,0.1046,0.1273
strat,v5,1,5000,A_macrof1,0.1896,0.2436,0.0059,0.05401,0.2329,0.2559
strat,v5,1,5000,B_oa,0.7932,0.7924,0.01225,-0.00077,0.7705,0.8163
strat,v5,1,5000,C_oa,0.7932,0.7924,0.01225,-0.00077,0.7705,0.8163
strat,v5,1,5000,A_oa_wtd,0.7932,0.7924,0.01225,-0.00077,0.7705,0.8163
strat,v5,1,5000,A_macrof1_wtd,0.1896,0.1899,0.0026,0.00033,0.185,0.1943
strat,v5,1,5000,C_frac_majority,,1.0,0.0,,,
simple,v5,3,20,A_oa,0.7932,0.7982,0.08241,0.00503,0.5722,0.9196
simple,v5,3,20,A_kappa,0.0141,0.0089,0.04708,-0.00527,-0.0449,0.1556
simple,v5,3,20,A_macrof1,0.1896,0.8671,0.10148,0.67749,0.6056,0.9581
simple,v5,3,20,B_oa,0.8007,0.8035,0.09462,0.00282,0.5737,0.95
simple,v5,3,20,C_oa,0.8005,0.8035,0.09462,0.00305,0.5737,0.95
simple,v5,3,20,A_oa_wtd,0.7932,0.7982,0.08241,0.00503,0.5722,0.9196
simple,v5,3,20,A_macrof1_wtd,0.1896,0.8671,0.10148,0.67749,0.6056,0.9581
simple,v5,3,20,C_frac_majority,,0.9965,0.01282,,,
strat,v5,3,20,A_oa,0.7932,0.4188,0.06642,-0.37441,0.3,0.5362
strat,v5,3,20,A_kappa,0.0141,0.0964,0.08643,0.08229,-0.0479,0.2455
strat,v5,3,20,A_macrof1,0.1896,0.4088,0.10233,0.21913,0.2484,0.6463
strat,v5,3,20,B_oa,0.8007,0.8275,0.16567,0.02683,0.4927,0.9916
strat,v5,3,20,C_oa,0.8005,0.825,0.16517,0.02452,0.4933,0.991
strat,v5,3,20,A_oa_wtd,0.7932,0.8126,0.14885,0.01939,0.4937,0.9893
strat,v5,3,20,A_macrof1_wtd,0.1896,0.4303,0.15038,0.24065,0.2199,0.8641
strat,v5,3,20,C_frac_majority,,0.995,0.01508,,,
simple,v5,3,50,A_oa,0.7932,0.7864,0.0494,-0.00679,0.6888,0.8848
simple,v5,3,50,A_kappa,0.0141,0.0096,0.04024,-0.00458,-0.0392,0.1279
simple,v5,3,50,A_macrof1,0.1896,0.8053,0.1484,0.61565,0.4729,0.9248
simple,v5,3,50,B_oa,0.8007,0.7932,0.05259,-0.00748,0.6895,0.8905
simple,v5,3,50,C_oa,0.8005,0.7924,0.05309,-0.00805,0.6895,0.8905
simple,v5,3,50,A_oa_wtd,0.7932,0.7864,0.0494,-0.00679,0.6888,0.8848
simple,v5,3,50,A_macrof1_wtd,0.1896,0.8053,0.1484,0.61565,0.4729,0.9248
simple,v5,3,50,C_frac_majority,,0.997,0.00718,,,
strat,v5,3,50,A_oa,0.7932,0.4126,0.03965,-0.38064,0.3421,0.4911
strat,v5,3,50,A_kappa,0.0141,0.0941,0.0549,0.07995,0.011,0.2202
strat,v5,3,50,A_macrof1,0.1896,0.3165,0.06293,0.12684,0.2303,0.4529
strat,v5,3,50,B_oa,0.8007,0.8139,0.12043,0.01324,0.5416,0.9888
strat,v5,3,50,C_oa,0.8005,0.8139,0.12206,0.01342,0.5416,0.9886
strat,v5,3,50,A_oa_wtd,0.7932,0.8054,0.10524,0.01224,0.5945,0.9861
strat,v5,3,50,A_macrof1_wtd,0.1896,0.2884,0.06856,0.09879,0.1881,0.4576
strat,v5,3,50,C_frac_majority,,0.9978,0.00629,,,
simple,v5,3,100,A_oa,0.7932,0.7957,0.03845,0.00246,0.7261,0.8629
simple,v5,3,100,A_kappa,0.0141,0.0134,0.02795,-0.00075,-0.0284,0.0766
simple,v5,3,100,A_macrof1,0.1896,0.7805,0.18484,0.59091,0.4312,0.9276
simple,v5,3,100,B_oa,0.8007,0.8036,0.04282,0.00292,0.72,0.88
simple,v5,3,100,C_oa,0.8005,0.8033,0.04321,0.00285,0.72,0.88
simple,v5,3,100,A_oa_wtd,0.7932,0.7957,0.03845,0.00246,0.7261,0.8629
simple,v5,3,100,A_macrof1_wtd,0.1896,0.7805,0.18484,0.59091,0.4312,0.9276
simple,v5,3,100,C_frac_majority,,0.9979,0.00537,,,
strat,v5,3,100,A_oa,0.7932,0.4132,0.02717,-0.38002,0.3677,0.4601
strat,v5,3,100,A_kappa,0.0141,0.0955,0.03918,0.08135,0.0268,0.1621
strat,v5,3,100,A_macrof1,0.1896,0.2709,0.03306,0.08127,0.204,0.3242
strat,v5,3,100,B_oa,0.8007,0.7984,0.08036,-0.00224,0.6426,0.9383
strat,v5,3,100,C_oa,0.8005,0.7984,0.08135,-0.00208,0.6423,0.9384
strat,v5,3,100,A_oa_wtd,0.7932,0.7942,0.07363,0.00098,0.6376,0.9219
strat,v5,3,100,A_macrof1_wtd,0.1896,0.2213,0.03518,0.03171,0.1746,0.2936
strat,v5,3,100,C_frac_majority,,0.9967,0.00473,,,
simple,v5,3,200,A_oa,0.7932,0.7942,0.02769,0.00099,0.7394,0.8414
simple,v5,3,200,A_kappa,0.0141,0.0145,0.02433,0.00034,-0.0175,0.0747
simple,v5,3,200,A_macrof1,0.1896,0.7139,0.21061,0.52424,0.3431,0.9139
simple,v5,3,200,B_oa,0.8007,0.8018,0.03031,0.00107,0.7424,0.8576
simple,v5,3,200,C_oa,0.8005,0.8014,0.03029,0.001,0.7424,0.8576
simple,v5,3,200,A_oa_wtd,0.7932,0.7942,0.02769,0.00099,0.7394,0.8414
simple,v5,3,200,A_macrof1_wtd,0.1896,0.7139,0.21061,0.52424,0.3431,0.9139
simple,v5,3,200,C_frac_majority,,0.9976,0.00329,,,
strat,v5,3,200,A_oa,0.7932,0.417,0.02071,-0.37615,0.3749,0.4587
strat,v5,3,200,A_kappa,0.0141,0.1004,0.02711,0.08629,0.0409,0.1589
strat,v5,3,200,A_macrof1,0.1896,0.2635,0.0233,0.07388,0.2193,0.3087
strat,v5,3,200,B_oa,0.8007,0.7988,0.05775,-0.00186,0.691,0.9134
strat,v5,3,200,C_oa,0.8005,0.799,0.05799,-0.00149,0.6908,0.9132
strat,v5,3,200,A_oa_wtd,0.7932,0.7949,0.05364,0.00172,0.6806,0.8898
strat,v5,3,200,A_macrof1_wtd,0.1896,0.2006,0.01955,0.01096,0.1733,0.2446
strat,v5,3,200,C_frac_majority,,0.9963,0.00406,,,
simple,v5,3,500,A_oa,0.7932,0.7928,0.01513,-0.0004,0.7649,0.8202
simple,v5,3,500,A_kappa,0.0141,0.0128,0.01284,-0.00134,-0.0055,0.0412
simple,v5,3,500,A_macrof1,0.1896,0.4605,0.17898,0.27086,0.2513,0.8895
simple,v5,3,500,B_oa,0.8007,0.7998,0.01659,-0.00088,0.771,0.8301
simple,v5,3,500,C_oa,0.8005,0.7996,0.01661,-0.00089,0.772,0.8301
simple,v5,3,500,A_oa_wtd,0.7932,0.7928,0.01513,-0.0004,0.7649,0.8202
simple,v5,3,500,A_macrof1_wtd,0.1896,0.4605,0.17898,0.27086,0.2513,0.8895
simple,v5,3,500,C_frac_majority,,0.9975,0.00238,,,
strat,v5,3,500,A_oa,0.7932,0.4175,0.01356,-0.3757,0.3922,0.4437
strat,v5,3,500,A_kappa,0.0141,0.0997,0.01914,0.08557,0.056,0.1333
strat,v5,3,500,A_macrof1,0.1896,0.2642,0.01509,0.07456,0.2348,0.2938
strat,v5,3,500,B_oa,0.8007,0.8055,0.03872,0.00483,0.7311,0.8691
strat,v5,3,500,C_oa,0.8005,0.8051,0.03852,0.0047,0.7319,0.8691
strat,v5,3,500,A_oa_wtd,0.7932,0.7983,0.03529,0.00516,0.7274,0.8626
strat,v5,3,500,A_macrof1_wtd,0.1896,0.1923,0.01098,0.00263,0.1766,0.219
strat,v5,3,500,C_frac_majority,,0.996,0.00244,,,
simple,v5,3,1000,A_oa,0.7932,0.7913,0.0122,-0.0019,0.7681,0.8117
simple,v5,3,1000,A_kappa,0.0141,0.0135,0.01045,-0.00061,-0.0062,0.0364
simple,v5,3,1000,A_macrof1,0.1896,0.3414,0.09584,0.15178,0.2118,0.4883
simple,v5,3,1000,B_oa,0.8007,0.7986,0.01386,-0.00208,0.7745,0.824
simple,v5,3,1000,C_oa,0.8005,0.7983,0.01389,-0.00217,0.774,0.823
simple,v5,3,1000,A_oa_wtd,0.7932,0.7913,0.0122,-0.0019,0.7681,0.8117
simple,v5,3,1000,A_macrof1_wtd,0.1896,0.3414,0.09584,0.15178,0.2118,0.4883
simple,v5,3,1000,C_frac_majority,,0.9975,0.00159,,,
strat,v5,3,1000,A_oa,0.7932,0.4175,0.01012,-0.37564,0.3959,0.4348
strat,v5,3,1000,A_kappa,0.0141,0.1004,0.01206,0.08631,0.0763,0.1208
strat,v5,3,1000,A_macrof1,0.1896,0.2646,0.01042,0.07498,0.2462,0.2829
strat,v5,3,1000,B_oa,0.8007,0.803,0.02739,0.00232,0.7582,0.8598
strat,v5,3,1000,C_oa,0.8005,0.8027,0.0274,0.00223,0.7581,0.8596
strat,v5,3,1000,A_oa_wtd,0.7932,0.7956,0.02625,0.00237,0.7542,0.857
strat,v5,3,1000,A_macrof1_wtd,0.1896,0.1905,0.00781,0.00088,0.1796,0.2111
strat,v5,3,1000,C_frac_majority,,0.9959,0.00197,,,
simple,v5,3,2000,A_oa,0.7932,0.7946,0.00778,0.00138,0.7803,0.8103
simple,v5,3,2000,A_kappa,0.0141,0.0133,0.00787,-0.00081,-0.0014,0.0285
simple,v5,3,2000,A_macrof1,0.1896,0.2719,0.0721,0.08228,0.1865,0.4661
simple,v5,3,2000,B_oa,0.8007,0.8024,0.00869,0.00167,0.7854,0.8193
simple,v5,3,2000,C_oa,0.8005,0.802,0.00868,0.00158,0.7854,0.8185
simple,v5,3,2000,A_oa_wtd,0.7932,0.7946,0.00778,0.00138,0.7803,0.8103
simple,v5,3,2000,A_macrof1_wtd,0.1896,0.2719,0.0721,0.08228,0.1865,0.4661
simple,v5,3,2000,C_frac_majority,,0.9974,0.00106,,,
strat,v5,3,2000,A_oa,0.7932,0.4173,0.00653,-0.37588,0.4074,0.4316
strat,v5,3,2000,A_kappa,0.0141,0.099,0.00871,0.08486,0.0858,0.1175
strat,v5,3,2000,A_macrof1,0.1896,0.2648,0.0082,0.07521,0.2524,0.2806
strat,v5,3,2000,B_oa,0.8007,0.799,0.01848,-0.00167,0.7633,0.8348
strat,v5,3,2000,C_oa,0.8005,0.7989,0.01849,-0.00159,0.7633,0.8347
strat,v5,3,2000,A_oa_wtd,0.7932,0.7919,0.01664,-0.00126,0.761,0.8237
strat,v5,3,2000,A_macrof1_wtd,0.1896,0.1898,0.00496,0.00019,0.1836,0.2013
strat,v5,3,2000,C_frac_majority,,0.9961,0.00127,,,
simple,v5,3,5000,A_oa,0.7932,0.7942,0.00479,0.001,0.7862,0.8042
simple,v5,3,5000,A_kappa,0.0141,0.0135,0.00419,-0.00068,0.0062,0.0225
simple,v5,3,5000,A_macrof1,0.1896,0.2128,0.02497,0.02318,0.1842,0.2436
simple,v5,3,5000,B_oa,0.8007,0.8021,0.00539,0.00139,0.7934,0.8128
simple,v5,3,5000,C_oa,0.8005,0.8019,0.0054,0.00142,0.7931,0.8127
simple,v5,3,5000,A_oa_wtd,0.7932,0.7942,0.00479,0.001,0.7862,0.8042
simple,v5,3,5000,A_macrof1_wtd,0.1896,0.2128,0.02497,0.02318,0.1842,0.2436
simple,v5,3,5000,C_frac_majority,,0.9975,0.00077,,,
strat,v5,3,5000,A_oa,0.7932,0.415,0.00357,-0.37818,0.4075,0.4215
strat,v5,3,5000,A_kappa,0.0141,0.0944,0.00449,0.08028,0.0857,0.1031
strat,v5,3,5000,A_macrof1,0.1896,0.2617,0.00361,0.07206,0.2544,0.268
strat,v5,3,5000,B_oa,0.8007,0.7984,0.0124,-0.00226,0.7752,0.822
strat,v5,3,5000,C_oa,0.8005,0.7981,0.01239,-0.00231,0.7751,0.8219
strat,v5,3,5000,A_oa_wtd,0.7932,0.7913,0.01102,-0.00187,0.7727,0.8102
strat,v5,3,5000,A_macrof1_wtd,0.1896,0.1892,0.00307,-0.00043,0.1843,0.196
strat,v5,3,5000,C_frac_majority,,0.9961,0.0008,,,
simple,v5,5,20,A_oa,0.7932,0.7841,0.08303,-0.00907,0.6177,0.924
simple,v5,5,20,A_kappa,0.0142,0.0089,0.04313,-0.00529,-0.0571,0.1384
simple,v5,5,20,A_macrof1,0.1896,0.8293,0.13673,0.63968,0.4375,0.9574
simple,v5,5,20,B_oa,0.8074,0.7975,0.09084,-0.00988,0.6,0.95
simple,v5,5,20,C_oa,0.8072,0.7975,0.09028,-0.00973,0.6,0.95
simple,v5,5,20,A_oa_wtd,0.7932,0.7841,0.08303,-0.00907,0.6177,0.924
