design,version,W,n,cls,census_corr,mean_corr,frac_undefined,mean_rmse,mean_bias
simple,v6,3,100,Water,0.0571,0.058,0.0,0.3326,0.1061
simple,v6,3,100,Agriculture,0.3351,0.3296,0.0,0.3222,-0.0602
simple,v6,3,100,Grass/Shrub,0.096,0.0799,0.0,0.2447,0.0011
simple,v6,3,100,Wetland,0.0744,0.0684,0.0,0.2885,-0.0281
simple,v6,3,100,Beaver,0.0104,0.025,0.89,0.1081,0.0552
simple,v6,3,100,Insect/Disease,-0.0086,-0.0084,0.37,0.1271,0.0544
strat,v6,3,100,Harvest,0.0158,-0.0028,0.0,0.2903,-0.0029
strat,v6,3,100,Development,0.0271,0.208,0.0,0.2424,0.0186
strat,v6,3,100,Forest,0.3284,0.2159,0.0,0.3183,-0.0535
strat,v6,3,100,Urban,-0.0349,-0.0016,0.0,0.2795,0.0306
strat,v6,3,100,Water,0.0571,0.1407,0.0,0.3233,0.044
strat,v6,3,100,Agriculture,0.3351,0.2436,0.0,0.3013,-0.0123
strat,v6,3,100,Grass/Shrub,0.096,0.091,0.0,0.2693,-0.019
strat,v6,3,100,Wetland,0.0744,0.0634,0.0,0.2828,-0.0246
strat,v6,3,100,Beaver,0.0104,0.0982,0.0,0.2187,0.0073
strat,v6,3,100,Insect/Disease,-0.0086,-0.0829,0.0,0.2371,0.0117
simple,v6,3,200,Harvest,0.0158,0.0096,0.02,0.1532,0.0626
simple,v6,3,200,Development,0.0271,0.0246,0.72,0.1392,0.0534
simple,v6,3,200,Forest,0.3284,0.3342,0.0,0.5602,-0.3523
simple,v6,3,200,Urban,-0.0349,-0.0411,0.0,0.2318,0.1169
simple,v6,3,200,Water,0.0571,0.0508,0.0,0.337,0.1017
simple,v6,3,200,Agriculture,0.3351,0.313,0.0,0.3292,-0.0636
simple,v6,3,200,Grass/Shrub,0.096,0.101,0.0,0.2482,-0.0012
simple,v6,3,200,Wetland,0.0744,0.0624,0.0,0.2886,-0.0274
simple,v6,3,200,Beaver,0.0104,0.0422,0.81,0.108,0.0553
simple,v6,3,200,Insect/Disease,-0.0086,-0.0188,0.21,0.1248,0.0547
strat,v6,3,200,Harvest,0.0158,-0.0123,0.0,0.2917,-0.0034
strat,v6,3,200,Development,0.0271,0.1922,0.0,0.246,0.0212
strat,v6,3,200,Forest,0.3284,0.2127,0.0,0.3203,-0.0533
strat,v6,3,200,Urban,-0.0349,-0.0022,0.0,0.2745,0.0329
strat,v6,3,200,Water,0.0571,0.1419,0.0,0.324,0.0433
strat,v6,3,200,Agriculture,0.3351,0.1965,0.0,0.3117,-0.0133
strat,v6,3,200,Grass/Shrub,0.096,0.0759,0.0,0.2738,-0.0183
strat,v6,3,200,Wetland,0.0744,0.0722,0.0,0.2824,-0.0268
strat,v6,3,200,Beaver,0.0104,0.0878,0.0,0.2145,0.0073
strat,v6,3,200,Insect/Disease,-0.0086,-0.0845,0.0,0.2388,0.0104
simple,v6,3,500,Harvest,0.0158,0.0143,0.0,0.1512,0.0611
simple,v6,3,500,Development,0.0271,0.0158,0.37,0.1382,0.0522
simple,v6,3,500,Forest,0.3284,0.3336,0.0,0.5621,-0.3535
simple,v6,3,500,Urban,-0.0349,-0.0273,0.0,0.2307,0.1177
simple,v6,3,500,Water,0.0571,0.0576,0.0,0.3368,0.103
simple,v6,3,500,Agriculture,0.3351,0.3334,0.0,0.3271,-0.0613
simple,v6,3,500,Grass/Shrub,0.096,0.094,0.0,0.2532,-0.0029
simple,v6,3,500,Wetland,0.0744,0.0783,0.0,0.2832,-0.0244
simple,v6,3,500,Beaver,0.0104,0.0159,0.54,0.1084,0.0546
simple,v6,3,500,Insect/Disease,-0.0086,-0.0103,0.0,0.1253,0.0534
strat,v6,3,500,Harvest,0.0158,-0.0009,0.0,0.2888,-0.0021
strat,v6,3,500,Development,0.0271,0.1996,0.0,0.2454,0.0172
strat,v6,3,500,Forest,0.3284,0.2195,0.0,0.3201,-0.0547
strat,v6,3,500,Urban,-0.0349,-0.0058,0.0,0.2739,0.0337
strat,v6,3,500,Water,0.0571,0.1366,0.0,0.3244,0.0411
strat,v6,3,500,Agriculture,0.3351,0.2247,0.0,0.3087,-0.0121
strat,v6,3,500,Grass/Shrub,0.096,0.0805,0.0,0.2726,-0.0182
strat,v6,3,500,Wetland,0.0744,0.0673,0.0,0.2812,-0.0236
strat,v6,3,500,Beaver,0.0104,0.1064,0.0,0.2173,0.0077
strat,v6,3,500,Insect/Disease,-0.0086,-0.0827,0.0,0.2386,0.0111
simple,v6,3,1000,Harvest,0.0158,0.0186,0.0,0.1527,0.0618
simple,v6,3,1000,Development,0.0271,0.0314,0.13,0.1405,0.0531
simple,v6,3,1000,Forest,0.3284,0.3243,0.0,0.5654,-0.3576
simple,v6,3,1000,Urban,-0.0349,-0.0376,0.0,0.2316,0.1174
simple,v6,3,1000,Water,0.0571,0.0686,0.0,0.3353,0.1031
simple,v6,3,1000,Agriculture,0.3351,0.3363,0.0,0.3243,-0.0607
simple,v6,3,1000,Grass/Shrub,0.096,0.0987,0.0,0.2484,-0.0003
simple,v6,3,1000,Wetland,0.0744,0.0762,0.0,0.2866,-0.0264
simple,v6,3,1000,Beaver,0.0104,0.0058,0.37,0.1087,0.0553
simple,v6,3,1000,Insect/Disease,-0.0086,-0.0118,0.0,0.1264,0.0543
strat,v6,3,1000,Harvest,0.0158,0.0017,0.0,0.2891,-0.0031
strat,v6,3,1000,Development,0.0271,0.189,0.0,0.247,0.0177
strat,v6,3,1000,Forest,0.3284,0.2141,0.0,0.3208,-0.0549
strat,v6,3,1000,Urban,-0.0349,-0.0041,0.0,0.2741,0.0329
strat,v6,3,1000,Water,0.0571,0.1413,0.0,0.3234,0.043
strat,v6,3,1000,Agriculture,0.3351,0.2133,0.0,0.3106,-0.011
strat,v6,3,1000,Grass/Shrub,0.096,0.0856,0.0,0.2712,-0.0189
strat,v6,3,1000,Wetland,0.0744,0.0663,0.0,0.2824,-0.0247
strat,v6,3,1000,Beaver,0.0104,0.103,0.0,0.2155,0.0082
strat,v6,3,1000,Insect/Disease,-0.0086,-0.0816,0.0,0.2393,0.0108
simple,v6,3,2000,Harvest,0.0158,0.0125,0.0,0.1531,0.0615
simple,v6,3,2000,Development,0.0271,0.0236,0.05,0.1391,0.0526
simple,v6,3,2000,Forest,0.3284,0.327,0.0,0.5634,-0.3547
simple,v6,3,2000,Urban,-0.0349,-0.0346,0.0,0.2324,0.1165
simple,v6,3,2000,Water,0.0571,0.0543,0.0,0.3378,0.102
simple,v6,3,2000,Agriculture,0.3351,0.3326,0.0,0.3266,-0.0613
simple,v6,3,2000,Grass/Shrub,0.096,0.0912,0.0,0.252,-0.002
simple,v6,3,2000,Wetland,0.0744,0.0768,0.0,0.2842,-0.0242
simple,v6,3,2000,Beaver,0.0104,0.0114,0.06,0.1094,0.0553
simple,v6,3,2000,Insect/Disease,-0.0086,-0.0085,0.0,0.1267,0.0544
strat,v6,3,2000,Harvest,0.0158,0.005,0.0,0.2893,-0.0033
strat,v6,3,2000,Development,0.0271,0.1901,0.0,0.2471,0.0181
strat,v6,3,2000,Forest,0.3284,0.217,0.0,0.32,-0.055
strat,v6,3,2000,Urban,-0.0349,-0.001,0.0,0.2741,0.0332
strat,v6,3,2000,Water,0.0571,0.1376,0.0,0.3243,0.0433
strat,v6,3,2000,Agriculture,0.3351,0.2051,0.0,0.3124,-0.0121
strat,v6,3,2000,Grass/Shrub,0.096,0.0801,0.0,0.2723,-0.0186
strat,v6,3,2000,Wetland,0.0744,0.0658,0.0,0.2822,-0.0247
strat,v6,3,2000,Beaver,0.0104,0.0987,0.0,0.2159,0.008
strat,v6,3,2000,Insect/Disease,-0.0086,-0.0823,0.0,0.239,0.0112
simple,v6,3,5000,Harvest,0.0158,0.0148,0.0,0.1528,0.0617
simple,v6,3,5000,Development,0.0271,0.0267,0.0,0.1407,0.0532
simple,v6,3,5000,Forest,0.3284,0.3287,0.0,0.5635,-0.3551
simple,v6,3,5000,Urban,-0.0349,-0.0337,0.0,0.2322,0.1166
simple,v6,3,5000,Water,0.0571,0.0564,0.0,0.3368,0.1031
simple,v6,3,5000,Agriculture,0.3351,0.3332,0.0,0.327,-0.0617
simple,v6,3,5000,Grass/Shrub,0.096,0.0966,0.0,0.252,-0.0024
simple,v6,3,5000,Wetland,0.0744,0.0768,0.0,0.2852,-0.0251
simple,v6,3,5000,Beaver,0.0104,0.0085,0.0,0.1095,0.0554
simple,v6,3,5000,Insect/Disease,-0.0086,-0.0088,0.0,0.1265,0.0543
strat,v6,3,5000,Harvest,0.0158,0.0026,0.0,0.2887,-0.003
strat,v6,3,5000,Development,0.0271,0.1946,0.0,0.2478,0.0182
strat,v6,3,5000,Forest,0.3284,0.2167,0.0,0.3202,-0.0545
strat,v6,3,5000,Urban,-0.0349,-0.0035,0.0,0.2746,0.0335
strat,v6,3,5000,Water,0.0571,0.1371,0.0,0.3245,0.0427
strat,v6,3,5000,Agriculture,0.3351,0.2086,0.0,0.3116,-0.0128
strat,v6,3,5000,Grass/Shrub,0.096,0.0835,0.0,0.2713,-0.0185
strat,v6,3,5000,Wetland,0.0744,0.0645,0.0,0.2824,-0.0246
strat,v6,3,5000,Beaver,0.0104,0.1018,0.0,0.2158,0.0081
strat,v6,3,5000,Insect/Disease,-0.0086,-0.0835,0.0,0.2403,0.011
simple,v6,5,20,Harvest,0.0217,0.0352,0.58,0.1224,0.0622
simple,v6,5,20,Development,0.0314,0.1521,0.96,0.1154,0.0567
simple,v6,5,20,Forest,0.41,0.4331,0.0,0.5228,-0.3398
simple,v6,5,20,Urban,-0.051,-0.0783,0.08,0.1985,0.1098
simple,v6,5,20,Water,0.0671,0.0681,0.09,0.3112,0.0972
simple,v6,5,20,Agriculture,0.3816,0.2817,0.0,0.3092,-0.0695
simple,v6,5,20,Grass/Shrub,0.1332,0.0838,0.0,0.2208,-0.0004
simple,v6,5,20,Wetland,0.1025,0.1124,0.01,0.2521,-0.0278
simple,v6,5,20,Beaver,0.0133,0.1317,0.96,0.086,0.055
simple,v6,5,20,Insect/Disease,-0.0129,-0.0455,0.71,0.1057,0.0566
strat,v6,5,20,Harvest,0.0217,-0.0055,0.0,0.2607,-0.0018
strat,v6,5,20,Development,0.0314,0.2264,0.0,0.2046,0.0224
strat,v6,5,20,Forest,0.41,0.288,0.0,0.3102,-0.0883
strat,v6,5,20,Urban,-0.051,0.0057,0.0,0.2336,0.0393
strat,v6,5,20,Water,0.0671,0.1905,0.0,0.3012,0.0413
strat,v6,5,20,Agriculture,0.3816,0.1945,0.0,0.294,-0.0142
strat,v6,5,20,Grass/Shrub,0.1332,0.1185,0.0,0.2442,-0.0223
strat,v6,5,20,Wetland,0.1025,0.091,0.0,0.2565,-0.0264
strat,v6,5,20,Beaver,0.0133,0.1097,0.0,0.1674,0.0239
strat,v6,5,20,Insect/Disease,-0.0129,-0.1124,0.0,0.1921,0.0261
simple,v6,5,50,Harvest,0.0217,0.0533,0.26,0.123,0.064
simple,v6,5,50,Development,0.0314,0.0364,0.89,0.1186,0.0533
simple,v6,5,50,Forest,0.41,0.3963,0.0,0.5477,-0.3671
simple,v6,5,50,Urban,-0.051,-0.0633,0.0,0.2017,0.1159
simple,v6,5,50,Water,0.0671,0.0401,0.0,0.318,0.1025
simple,v6,5,50,Agriculture,0.3816,0.3417,0.0,0.2944,-0.0564
simple,v6,5,50,Grass/Shrub,0.1332,0.1409,0.0,0.2138,0.0024
simple,v6,5,50,Wetland,0.1025,0.0941,0.0,0.2593,-0.025
simple,v6,5,50,Beaver,0.0133,-0.025,0.82,0.0906,0.0566
simple,v6,5,50,Insect/Disease,-0.0129,-0.0033,0.42,0.1069,0.0538
strat,v6,5,50,Harvest,0.0217,0.0108,0.0,0.2615,0.0028
strat,v6,5,50,Development,0.0314,0.2379,0.0,0.2058,0.0291
strat,v6,5,50,Forest,0.41,0.2784,0.0,0.3146,-0.0846
strat,v6,5,50,Urban,-0.051,0.0049,0.0,0.2435,0.0389
strat,v6,5,50,Water,0.0671,0.1577,0.0,0.3103,0.0406
strat,v6,5,50,Agriculture,0.3816,0.2643,0.0,0.2905,-0.0226
strat,v6,5,50,Grass/Shrub,0.1332,0.1123,0.0,0.2432,-0.0197
strat,v6,5,50,Wetland,0.1025,0.0807,0.0,0.2567,-0.0274
strat,v6,5,50,Beaver,0.0133,0.1442,0.0,0.1715,0.0197
strat,v6,5,50,Insect/Disease,-0.0129,-0.097,0.0,0.2002,0.0232
simple,v6,5,100,Harvest,0.0217,0.03,0.09,0.1283,0.062
simple,v6,5,100,Development,0.0314,0.0193,0.79,0.1224,0.0539
simple,v6,5,100,Forest,0.41,0.4077,0.0,0.5396,-0.3529
simple,v6,5,100,Urban,-0.051,-0.0548,0.0,0.2011,0.1168
simple,v6,5,100,Water,0.0671,0.0701,0.0,0.3171,0.1016
simple,v6,5,100,Agriculture,0.3816,0.3735,0.0,0.3074,-0.0631
simple,v6,5,100,Grass/Shrub,0.1332,0.114,0.0,0.2226,-0.0013
simple,v6,5,100,Wetland,0.1025,0.1,0.0,0.2593,-0.0263
simple,v6,5,100,Beaver,0.0133,0.0421,0.79,0.0887,0.0548
simple,v6,5,100,Insect/Disease,-0.0129,0.0056,0.24,0.1075,0.0547
strat,v6,5,100,Harvest,0.0217,0.0096,0.0,0.2628,0.0027
strat,v6,5,100,Development,0.0314,0.2182,0.0,0.2154,0.0254
strat,v6,5,100,Forest,0.41,0.2877,0.0,0.315,-0.0892
strat,v6,5,100,Urban,-0.051,-0.0113,0.0,0.2371,0.0415
strat,v6,5,100,Water,0.0671,0.1611,0.0,0.3095,0.0395
strat,v6,5,100,Agriculture,0.3816,0.2088,0.0,0.2995,-0.0188
strat,v6,5,100,Grass/Shrub,0.1332,0.0973,0.0,0.2457,-0.0196
strat,v6,5,100,Wetland,0.1025,0.0937,0.0,0.2586,-0.0262
strat,v6,5,100,Beaver,0.0133,0.1196,0.0,0.171,0.0234
strat,v6,5,100,Insect/Disease,-0.0129,-0.1114,0.0,0.1992,0.0211
simple,v6,5,200,Harvest,0.0217,0.0245,0.0,0.132,0.0613
simple,v6,5,200,Development,0.0314,0.0099,0.53,0.1257,0.0537
simple,v6,5,200,Forest,0.41,0.403,0.0,0.5385,-0.3499
simple,v6,5,200,Urban,-0.051,-0.0547,0.0,0.2027,0.1161
simple,v6,5,200,Water,0.0671,0.0836,0.0,0.3182,0.1003
simple,v6,5,200,Agriculture,0.3816,0.3687,0.0,0.3082,-0.062
simple,v6,5,200,Grass/Shrub,0.1332,0.1327,0.0,0.2264,-0.0049
simple,v6,5,200,Wetland,0.1025,0.1062,0.0,0.258,-0.0248
simple,v6,5,200,Beaver,0.0133,0.0128,0.71,0.0903,0.0555
simple,v6,5,200,Insect/Disease,-0.0129,-0.0174,0.03,0.1112,0.0548
strat,v6,5,200,Harvest,0.0217,-0.0099,0.0,0.2664,0.0009
strat,v6,5,200,Development,0.0314,0.2201,0.0,0.2131,0.0251
strat,v6,5,200,Forest,0.41,0.2747,0.0,0.3173,-0.0892
strat,v6,5,200,Urban,-0.051,-0.0117,0.0,0.2432,0.038
strat,v6,5,200,Water,0.0671,0.1557,0.0,0.3101,0.0408
strat,v6,5,200,Agriculture,0.3816,0.2341,0.0,0.2984,-0.0183
strat,v6,5,200,Grass/Shrub,0.1332,0.1116,0.0,0.2428,-0.0188
strat,v6,5,200,Wetland,0.1025,0.0729,0.0,0.2589,-0.0246
strat,v6,5,200,Beaver,0.0133,0.1367,0.0,0.1704,0.0235
strat,v6,5,200,Insect/Disease,-0.0129,-0.103,0.0,0.1987,0.0227
simple,v6,5,500,Harvest,0.0217,0.0223,0.0,0.1305,0.0621
simple,v6,5,500,Development,0.0314,0.0311,0.21,0.1235,0.0523
simple,v6,5,500,Forest,0.41,0.4098,0.0,0.5404,-0.3541
simple,v6,5,500,Urban,-0.051,-0.055,0.0,0.2042,0.117
simple,v6,5,500,Water,0.0671,0.0685,0.0,0.319,0.1032
simple,v6,5,500,Agriculture,0.3816,0.3798,0.0,0.3086,-0.0601
simple,v6,5,500,Grass/Shrub,0.1332,0.1313,0.0,0.2255,-0.0029
simple,v6,5,500,Wetland,0.1025,0.1066,0.0,0.2592,-0.0263
simple,v6,5,500,Beaver,0.0133,0.0003,0.25,0.0899,0.055
simple,v6,5,500,Insect/Disease,-0.0129,-0.0042,0.0,0.108,0.054
strat,v6,5,500,Harvest,0.0217,0.0068,0.0,0.2653,0.0005
strat,v6,5,500,Development,0.0314,0.2335,0.0,0.2128,0.0278
strat,v6,5,500,Forest,0.41,0.2759,0.0,0.3159,-0.0891
strat,v6,5,500,Urban,-0.051,-0.009,0.0,0.2426,0.0381
strat,v6,5,500,Water,0.0671,0.1559,0.0,0.3097,0.0412
strat,v6,5,500,Agriculture,0.3816,0.2405,0.0,0.2972,-0.0181
strat,v6,5,500,Grass/Shrub,0.1332,0.1117,0.0,0.245,-0.0198
strat,v6,5,500,Wetland,0.1025,0.0816,0.0,0.2586,-0.0245
strat,v6,5,500,Beaver,0.0133,0.1241,0.0,0.1723,0.0225
strat,v6,5,500,Insect/Disease,-0.0129,-0.1081,0.0,0.2024,0.0213
simple,v6,5,1000,Harvest,0.0217,0.0208,0.0,0.1337,0.0613
simple,v6,5,1000,Development,0.0314,0.0225,0.02,0.1235,0.0525
simple,v6,5,1000,Forest,0.41,0.4083,0.0,0.541,-0.3534
simple,v6,5,1000,Urban,-0.051,-0.0524,0.0,0.2036,0.1168
simple,v6,5,1000,Water,0.0671,0.0673,0.0,0.3198,0.1014
simple,v6,5,1000,Agriculture,0.3816,0.3824,0.0,0.3082,-0.0607
simple,v6,5,1000,Grass/Shrub,0.1332,0.1309,0.0,0.2257,-0.0027
simple,v6,5,1000,Wetland,0.1025,0.1025,0.0,0.2603,-0.0253
simple,v6,5,1000,Beaver,0.0133,0.0147,0.11,0.0908,0.0557
simple,v6,5,1000,Insect/Disease,-0.0129,-0.0139,0.0,0.1089,0.0544
strat,v6,5,1000,Harvest,0.0217,0.0066,0.0,0.2649,0.0005
strat,v6,5,1000,Development,0.0314,0.2359,0.0,0.2118,0.0266
strat,v6,5,1000,Forest,0.41,0.2689,0.0,0.3181,-0.0891
strat,v6,5,1000,Urban,-0.051,-0.0067,0.0,0.2414,0.039
strat,v6,5,1000,Water,0.0671,0.1523,0.0,0.3108,0.0413
strat,v6,5,1000,Agriculture,0.3816,0.232,0.0,0.298,-0.019
strat,v6,5,1000,Grass/Shrub,0.1332,0.1128,0.0,0.2453,-0.0196
strat,v6,5,1000,Wetland,0.1025,0.0836,0.0,0.2585,-0.0248
strat,v6,5,1000,Beaver,0.0133,0.1197,0.0,0.1724,0.0227
strat,v6,5,1000,Insect/Disease,-0.0129,-0.1066,0.0,0.201,0.0225
simple,v6,5,2000,Harvest,0.0217,0.0172,0.0,0.1326,0.0619
simple,v6,5,2000,Development,0.0314,0.0341,0.0,0.1243,0.0529
simple,v6,5,2000,Forest,0.41,0.4093,0.0,0.542,-0.3558
simple,v6,5,2000,Urban,-0.051,-0.0508,0.0,0.2038,0.1163
simple,v6,5,2000,Water,0.0671,0.0709,0.0,0.3185,0.1031
simple,v6,5,2000,Agriculture,0.3816,0.3799,0.0,0.3082,-0.0609
simple,v6,5,2000,Grass/Shrub,0.1332,0.1367,0.0,0.2242,-0.0025
simple,v6,5,2000,Wetland,0.1025,0.1005,0.0,0.2592,-0.0245
simple,v6,5,2000,Beaver,0.0133,0.0099,0.04,0.0902,0.0554
simple,v6,5,2000,Insect/Disease,-0.0129,-0.014,0.0,0.1086,0.0542
strat,v6,5,2000,Harvest,0.0217,0.0078,0.0,0.2647,0.001
strat,v6,5,2000,Development,0.0314,0.2302,0.0,0.2127,0.0266
strat,v6,5,2000,Forest,0.41,0.2749,0.0,0.3164,-0.0892
strat,v6,5,2000,Urban,-0.051,-0.0059,0.0,0.2407,0.0384
strat,v6,5,2000,Water,0.0671,0.1537,0.0,0.3106,0.0406
strat,v6,5,2000,Agriculture,0.3816,0.2347,0.0,0.2987,-0.0186
strat,v6,5,2000,Grass/Shrub,0.1332,0.1098,0.0,0.2447,-0.0193
strat,v6,5,2000,Wetland,0.1025,0.0884,0.0,0.2579,-0.0249
strat,v6,5,2000,Beaver,0.0133,0.1237,0.0,0.1719,0.0229
strat,v6,5,2000,Insect/Disease,-0.0129,-0.1061,0.0,0.2014,0.0224
simple,v6,5,5000,Harvest,0.0217,0.0225,0.0,0.1326,0.0613
simple,v6,5,5000,Development,0.0314,0.0304,0.0,0.1245,0.0527
simple,v6,5,5000,Forest,0.41,0.4099,0.0,0.542,-0.3555
simple,v6,5,5000,Urban,-0.051,-0.0509,0.0,0.2038,0.1168
simple,v6,5,5000,Water,0.0671,0.0666,0.0,0.3189,0.1035
simple,v6,5,5000,Agriculture,0.3816,0.3812,0.0,0.3088,-0.0612
simple,v6,5,5000,Grass/Shrub,0.1332,0.1323,0.0,0.2241,-0.0019
simple,v6,5,5000,Wetland,0.1025,0.1021,0.0,0.2602,-0.0251
simple,v6,5,5000,Beaver,0.0133,0.0126,0.0,0.0904,0.0553
simple,v6,5,5000,Insect/Disease,-0.0129,-0.0125,0.0,0.1084,0.0541
strat,v6,5,5000,Harvest,0.0217,0.0067,0.0,0.269,-0.0027
strat,v6,5,5000,Development,0.0314,0.2285,0.0,0.2124,0.0268
strat,v6,5,5000,Forest,0.41,0.2775,0.0,0.3176,-0.0866
strat,v6,5,5000,Urban,-0.051,-0.0066,0.0,0.2437,0.0369
strat,v6,5,5000,Water,0.0671,0.1553,0.0,0.3137,0.0409
strat,v6,5,5000,Agriculture,0.3816,0.2375,0.0,0.3019,-0.0217
strat,v6,5,5000,Grass/Shrub,0.1332,0.1143,0.0,0.2476,-0.0225
strat,v6,5,5000,Wetland,0.1025,0.0863,0.0,0.2616,-0.0263
strat,v6,5,5000,Beaver,0.0133,0.1044,0.0,0.1541,0.0356
strat,v6,5,5000,Insect/Disease,-0.0129,-0.1099,0.0,0.2047,0.0196
simple,v6,7,20,Harvest,0.0258,0.0538,0.44,0.1113,0.061
simple,v6,7,20,Development,0.0345,0.088,0.91,0.1102,0.0547
simple,v6,7,20,Forest,0.4478,0.4913,0.0,0.5242,-0.3616
simple,v6,7,20,Urban,-0.0613,-0.0667,0.03,0.187,0.1152
simple,v6,7,20,Water,0.0713,0.0859,0.12,0.2947,0.1116
simple,v6,7,20,Agriculture,0.4051,0.3876,0.0,0.276,-0.0582
simple,v6,7,20,Grass/Shrub,0.1542,0.1268,0.0,0.2095,-0.0086
simple,v6,7,20,Wetland,0.1181,0.1441,0.0,0.2289,-0.0253
simple,v6,7,20,Beaver,0.0163,0.1194,0.94,0.0826,0.0566
simple,v6,7,20,Insect/Disease,-0.0162,0.1024,0.62,0.095,0.0547
strat,v6,7,20,Harvest,0.0258,0.019,0.0,0.2432,0.0063
strat,v6,7,20,Development,0.0345,0.1817,0.0,0.1834,0.0358
strat,v6,7,20,Forest,0.4478,0.3151,0.0,0.3237,-0.1229
strat,v6,7,20,Urban,-0.0613,-0.035,0.0,0.2173,0.0451
strat,v6,7,20,Water,0.0713,0.1774,0.0,0.296,0.048
strat,v6,7,20,Agriculture,0.4051,0.2754,0.0,0.2771,-0.0209
strat,v6,7,20,Grass/Shrub,0.1542,0.1055,0.0,0.2203,-0.017
strat,v6,7,20,Wetland,0.1181,0.0493,0.0,0.2443,-0.0325
strat,v6,7,20,Beaver,0.0163,0.0891,0.0,0.1456,0.0274
strat,v6,7,20,Insect/Disease,-0.0162,-0.1347,0.0,0.1663,0.0306
simple,v6,7,50,Harvest,0.0258,-0.0095,0.22,0.1202,0.059
simple,v6,7,50,Development,0.0345,0.0655,0.79,0.1083,0.0518
simple,v6,7,50,Forest,0.4478,0.442,0.0,0.5226,-0.3464
simple,v6,7,50,Urban,-0.0613,-0.0758,0.0,0.1918,0.1156
simple,v6,7,50,Water,0.0713,0.0823,0.0,0.3155,0.0986
simple,v6,7,50,Agriculture,0.4051,0.3833,0.0,0.2931,-0.0589
simple,v6,7,50,Grass/Shrub,0.1542,0.1746,0.0,0.202,-0.0017
simple,v6,7,50,Wetland,0.1181,0.1083,0.0,0.244,-0.0276
simple,v6,7,50,Beaver,0.0163,-0.0393,0.84,0.083,0.0548
simple,v6,7,50,Insect/Disease,-0.0162,0.0087,0.33,0.0988,0.0548
strat,v6,7,50,Harvest,0.0258,0.0206,0.0,0.2499,0.0038
strat,v6,7,50,Development,0.0345,0.244,0.0,0.1891,0.0352
strat,v6,7,50,Forest,0.4478,0.2949,0.0,0.3169,-0.1117
strat,v6,7,50,Urban,-0.0613,0.0011,0.0,0.2212,0.0435
strat,v6,7,50,Water,0.0713,0.2037,0.0,0.2945,0.0393
strat,v6,7,50,Agriculture,0.4051,0.2521,0.0,0.2874,-0.0277
strat,v6,7,50,Grass/Shrub,0.1542,0.1321,0.0,0.2306,-0.0177
strat,v6,7,50,Wetland,0.1181,0.0964,0.0,0.2445,-0.0239
strat,v6,7,50,Beaver,0.0163,0.1109,0.0,0.1438,0.0311
strat,v6,7,50,Insect/Disease,-0.0162,-0.1249,0.0,0.1802,0.028
simple,v6,7,100,Harvest,0.0258,0.0025,0.03,0.1183,0.0624
simple,v6,7,100,Development,0.0345,0.0156,0.67,0.1138,0.0524
simple,v6,7,100,Forest,0.4478,0.4484,0.0,0.5272,-0.3516
simple,v6,7,100,Urban,-0.0613,-0.0702,0.0,0.1941,0.115
simple,v6,7,100,Water,0.0713,0.086,0.0,0.3091,0.1021
simple,v6,7,100,Agriculture,0.4051,0.3958,0.0,0.2971,-0.0613
simple,v6,7,100,Grass/Shrub,0.1542,0.1467,0.0,0.2081,-0.003
simple,v6,7,100,Wetland,0.1181,0.135,0.0,0.2469,-0.0255
simple,v6,7,100,Beaver,0.0163,0.0361,0.7,0.0844,0.0556
simple,v6,7,100,Insect/Disease,-0.0162,-0.0046,0.08,0.101,0.054
strat,v6,7,100,Harvest,0.0258,-0.0049,0.0,0.2498,0.004
strat,v6,7,100,Development,0.0345,0.2624,0.0,0.1829,0.0369
strat,v6,7,100,Forest,0.4478,0.2887,0.0,0.3209,-0.1119
strat,v6,7,100,Urban,-0.0613,-0.0254,0.0,0.2266,0.0423
strat,v6,7,100,Water,0.0713,0.1703,0.0,0.3011,0.0436
strat,v6,7,100,Agriculture,0.4051,0.276,0.0,0.2809,-0.0187
strat,v6,7,100,Grass/Shrub,0.1542,0.1387,0.0,0.2312,-0.0216
strat,v6,7,100,Wetland,0.1181,0.0908,0.0,0.2516,-0.0285
strat,v6,7,100,Beaver,0.0163,0.1486,0.0,0.1477,0.0288
strat,v6,7,100,Insect/Disease,-0.0162,-0.1274,0.0,0.1826,0.0252
simple,v6,7,200,Harvest,0.0258,0.0264,0.0,0.1247,0.0615
simple,v6,7,200,Development,0.0345,0.04,0.4,0.1149,0.0523
simple,v6,7,200,Forest,0.4478,0.4465,0.0,0.531,-0.3567
simple,v6,7,200,Urban,-0.0613,-0.068,0.0,0.1912,0.1169
simple,v6,7,200,Water,0.0713,0.0776,0.0,0.3084,0.105
simple,v6,7,200,Agriculture,0.4051,0.3971,0.0,0.299,-0.0606
simple,v6,7,200,Grass/Shrub,0.1542,0.1523,0.0,0.2097,-0.0018
simple,v6,7,200,Wetland,0.1181,0.1141,0.0,0.2478,-0.0257
simple,v6,7,200,Beaver,0.0163,0.0065,0.59,0.0832,0.0551
simple,v6,7,200,Insect/Disease,-0.0162,-0.0123,0.0,0.1025,0.0541
strat,v6,7,200,Harvest,0.0258,0.0076,0.0,0.2492,0.0059
strat,v6,7,200,Development,0.0345,0.2707,0.0,0.1827,0.0347
strat,v6,7,200,Forest,0.4478,0.2968,0.0,0.3182,-0.111
