design,version,W,n,metric,census,mean,sd,bias,lo,hi
simple,v5,1,100,A_macrof1,0.3635,0.6108,0.06154,0.24734,0.4989,0.7343
simple,v5,1,100,B_oa,0.5719,0.5687,0.04659,-0.00323,0.47,0.64
simple,v5,1,100,C_oa,0.5719,0.5687,0.04659,-0.00323,0.47,0.64
simple,v5,1,100,A_oa_wtd,0.5719,0.5687,0.04659,-0.00323,0.47,0.64
simple,v5,1,100,A_macrof1_wtd,0.3635,0.6108,0.06154,0.24734,0.4989,0.7343
simple,v5,1,100,C_frac_majority,,1.0,0.0,,,
strat,v5,1,100,A_oa,0.5719,0.4249,0.04253,-0.14703,0.35,0.5052
strat,v5,1,100,A_kappa,0.4501,0.361,0.04726,-0.08912,0.2778,0.4503
strat,v5,1,100,A_macrof1,0.3635,0.4505,0.04523,0.08704,0.3665,0.5322
strat,v5,1,100,B_oa,0.5719,0.579,0.09278,0.00711,0.3887,0.738
strat,v5,1,100,C_oa,0.5719,0.579,0.09278,0.00711,0.3887,0.738
strat,v5,1,100,A_oa_wtd,0.5719,0.579,0.09278,0.00711,0.3887,0.738
strat,v5,1,100,A_macrof1_wtd,0.3635,0.4474,0.05966,0.08392,0.3273,0.5596
strat,v5,1,100,C_frac_majority,,1.0,0.0,,,
simple,v5,1,200,A_oa,0.5719,0.5682,0.03714,-0.00373,0.4948,0.635
simple,v5,1,200,A_kappa,0.4501,0.4437,0.04247,-0.00642,0.3617,0.5353
simple,v5,1,200,A_macrof1,0.3635,0.576,0.04827,0.21253,0.4807,0.6588
simple,v5,1,200,B_oa,0.5719,0.5682,0.03714,-0.00373,0.4948,0.635
simple,v5,1,200,C_oa,0.5719,0.5682,0.03714,-0.00373,0.4948,0.635
simple,v5,1,200,A_oa_wtd,0.5719,0.5682,0.03714,-0.00373,0.4948,0.635
simple,v5,1,200,A_macrof1_wtd,0.3635,0.576,0.04827,0.21253,0.4807,0.6588
simple,v5,1,200,C_frac_majority,,1.0,0.0,,,
strat,v5,1,200,A_oa,0.5719,0.4134,0.02786,-0.15853,0.3524,0.4652
strat,v5,1,200,A_kappa,0.4501,0.3482,0.03096,-0.10189,0.2804,0.4058
strat,v5,1,200,A_macrof1,0.3635,0.4082,0.03624,0.04477,0.3483,0.4902
strat,v5,1,200,B_oa,0.5719,0.5684,0.0607,-0.00355,0.4381,0.6746
strat,v5,1,200,C_oa,0.5719,0.5684,0.0607,-0.00355,0.4381,0.6746
strat,v5,1,200,A_oa_wtd,0.5719,0.5684,0.0607,-0.00355,0.4381,0.6746
strat,v5,1,200,A_macrof1_wtd,0.3635,0.4016,0.04111,0.03814,0.328,0.4851
strat,v5,1,200,C_frac_majority,,1.0,0.0,,,
simple,v5,1,500,A_oa,0.5719,0.5725,0.02269,0.00057,0.5277,0.613
simple,v5,1,500,A_kappa,0.4501,0.4511,0.02608,0.00097,0.3947,0.4962
simple,v5,1,500,A_macrof1,0.3635,0.5574,0.04598,0.19392,0.464,0.6257
simple,v5,1,500,B_oa,0.5719,0.5725,0.02269,0.00057,0.5277,0.613
simple,v5,1,500,C_oa,0.5719,0.5725,0.02269,0.00057,0.5277,0.613
simple,v5,1,500,A_oa_wtd,0.5719,0.5725,0.02269,0.00057,0.5277,0.613
simple,v5,1,500,A_macrof1_wtd,0.3635,0.5574,0.04598,0.19392,0.464,0.6257
simple,v5,1,500,C_frac_majority,,1.0,0.0,,,
strat,v5,1,500,A_oa,0.5719,0.415,0.01388,-0.15697,0.392,0.442
strat,v5,1,500,A_kappa,0.4501,0.35,0.01543,-0.10016,0.3244,0.38
strat,v5,1,500,A_macrof1,0.3635,0.3786,0.01729,0.0151,0.3493,0.4168
strat,v5,1,500,B_oa,0.5719,0.5748,0.03491,0.00288,0.5111,0.6311
strat,v5,1,500,C_oa,0.5719,0.5748,0.03491,0.00288,0.5111,0.6311
strat,v5,1,500,A_oa_wtd,0.5719,0.5748,0.03491,0.00288,0.5111,0.6311
strat,v5,1,500,A_macrof1_wtd,0.3635,0.3647,0.01778,0.00125,0.3394,0.3965
strat,v5,1,500,C_frac_majority,,1.0,0.0,,,
simple,v5,1,1000,A_oa,0.5719,0.5712,0.01356,-0.00069,0.547,0.5946
simple,v5,1,1000,A_kappa,0.4501,0.4499,0.01595,-0.00024,0.4211,0.4778
simple,v5,1,1000,A_macrof1,0.3635,0.5227,0.05019,0.15925,0.4454,0.6089
simple,v5,1,1000,B_oa,0.5719,0.5712,0.01356,-0.00069,0.547,0.5946
simple,v5,1,1000,C_oa,0.5719,0.5712,0.01356,-0.00069,0.547,0.5946
simple,v5,1,1000,A_oa_wtd,0.5719,0.5712,0.01356,-0.00069,0.547,0.5946
simple,v5,1,1000,A_macrof1_wtd,0.3635,0.5227,0.05019,0.15925,0.4454,0.6089
simple,v5,1,1000,C_frac_majority,,1.0,0.0,,,
strat,v5,1,1000,A_oa,0.5719,0.4156,0.01308,-0.15634,0.3895,0.44
strat,v5,1,1000,A_kappa,0.4501,0.3507,0.01453,-0.09946,0.3216,0.3778
strat,v5,1,1000,A_macrof1,0.3635,0.379,0.01313,0.01557,0.3547,0.4058
strat,v5,1,1000,B_oa,0.5719,0.5686,0.02389,-0.00331,0.5254,0.6207
strat,v5,1,1000,C_oa,0.5719,0.5686,0.02389,-0.00331,0.5254,0.6207
strat,v5,1,1000,A_oa_wtd,0.5719,0.5686,0.02389,-0.00331,0.5254,0.6207
strat,v5,1,1000,A_macrof1_wtd,0.3635,0.3626,0.01035,-0.00084,0.343,0.3833
strat,v5,1,1000,C_frac_majority,,1.0,0.0,,,
simple,v5,1,2000,A_oa,0.5719,0.5719,0.00986,1e-05,0.5529,0.5898
simple,v5,1,2000,A_kappa,0.4501,0.4501,0.01219,-1e-05,0.4256,0.4758
simple,v5,1,2000,A_macrof1,0.3635,0.4862,0.04963,0.12273,0.3993,0.5893
simple,v5,1,2000,B_oa,0.5719,0.5719,0.00986,1e-05,0.5529,0.5898
simple,v5,1,2000,C_oa,0.5719,0.5719,0.00986,1e-05,0.5529,0.5898
simple,v5,1,2000,A_oa_wtd,0.5719,0.5719,0.00986,1e-05,0.5529,0.5898
simple,v5,1,2000,A_macrof1_wtd,0.3635,0.4862,0.04963,0.12273,0.3993,0.5893
simple,v5,1,2000,C_frac_majority,,1.0,0.0,,,
strat,v5,1,2000,A_oa,0.5719,0.4158,0.0082,-0.15614,0.3995,0.4328
strat,v5,1,2000,A_kappa,0.4501,0.3509,0.00912,-0.09924,0.3328,0.3697
strat,v5,1,2000,A_macrof1,0.3635,0.3789,0.00784,0.01542,0.3643,0.3932
strat,v5,1,2000,B_oa,0.5719,0.5699,0.01959,-0.002,0.5328,0.6095
strat,v5,1,2000,C_oa,0.5719,0.5699,0.01959,-0.002,0.5328,0.6095
strat,v5,1,2000,A_oa_wtd,0.5719,0.5699,0.01959,-0.002,0.5328,0.6095
strat,v5,1,2000,A_macrof1_wtd,0.3635,0.3622,0.00745,-0.00126,0.3489,0.3769
strat,v5,1,2000,C_frac_majority,,1.0,0.0,,,
simple,v5,1,5000,A_oa,0.5719,0.5722,0.00774,0.00027,0.5592,0.5893
simple,v5,1,5000,A_kappa,0.4501,0.4498,0.00914,-0.00029,0.4324,0.4687
simple,v5,1,5000,A_macrof1,0.3635,0.4359,0.04183,0.07247,0.3672,0.522
simple,v5,1,5000,B_oa,0.5719,0.5722,0.00774,0.00027,0.5592,0.5893
simple,v5,1,5000,C_oa,0.5719,0.5722,0.00774,0.00027,0.5592,0.5893
simple,v5,1,5000,A_oa_wtd,0.5719,0.5722,0.00774,0.00027,0.5592,0.5893
simple,v5,1,5000,A_macrof1_wtd,0.3635,0.4359,0.04183,0.07247,0.3672,0.522
simple,v5,1,5000,C_frac_majority,,1.0,0.0,,,
strat,v5,1,5000,A_oa,0.5719,0.4163,0.00553,-0.15562,0.4065,0.4248
strat,v5,1,5000,A_kappa,0.4501,0.3515,0.00614,-0.09866,0.3405,0.3609
strat,v5,1,5000,A_macrof1,0.3635,0.3791,0.00527,0.01568,0.3685,0.3892
strat,v5,1,5000,B_oa,0.5719,0.5713,0.01149,-0.00067,0.553,0.5905
strat,v5,1,5000,C_oa,0.5719,0.5713,0.01149,-0.00067,0.553,0.5905
strat,v5,1,5000,A_oa_wtd,0.5719,0.5713,0.01149,-0.00067,0.553,0.5905
strat,v5,1,5000,A_macrof1_wtd,0.3635,0.3635,0.00545,6e-05,0.3536,0.3744
strat,v5,1,5000,C_frac_majority,,1.0,0.0,,,
simple,v5,3,20,A_oa,0.5726,0.5834,0.0906,0.01082,0.4082,0.7585
simple,v5,3,20,A_kappa,0.4508,0.4515,0.10748,0.00068,0.2461,0.6739
simple,v5,3,20,A_macrof1,0.3641,0.6538,0.09302,0.28971,0.4932,0.8307
simple,v5,3,20,B_oa,0.5964,0.6135,0.0974,0.01709,0.4238,0.8
simple,v5,3,20,C_oa,0.5836,0.598,0.0969,0.01442,0.4,0.8
simple,v5,3,20,A_oa_wtd,0.5726,0.5834,0.0906,0.01082,0.4082,0.7585
simple,v5,3,20,A_macrof1_wtd,0.3641,0.6538,0.09302,0.28971,0.4932,0.8307
simple,v5,3,20,C_frac_majority,,0.9815,0.03069,,,
strat,v5,3,20,A_oa,0.5726,0.4481,0.07517,-0.12449,0.3222,0.6307
strat,v5,3,20,A_kappa,0.4508,0.3742,0.08286,-0.07654,0.236,0.5706
strat,v5,3,20,A_macrof1,0.3641,0.5399,0.08291,0.17585,0.3867,0.6888
strat,v5,3,20,B_oa,0.5964,0.5979,0.17067,0.00152,0.2538,0.8964
strat,v5,3,20,C_oa,0.5836,0.5935,0.17078,0.00989,0.263,0.8964
strat,v5,3,20,A_oa_wtd,0.5726,0.5776,0.14944,0.00495,0.3024,0.8689
strat,v5,3,20,A_macrof1_wtd,0.3641,0.5573,0.1087,0.19325,0.3749,0.8195
strat,v5,3,20,C_frac_majority,,0.9785,0.03118,,,
simple,v5,3,50,A_oa,0.5726,0.5675,0.06455,-0.00512,0.448,0.6734
simple,v5,3,50,A_kappa,0.4508,0.4409,0.07682,-0.00986,0.3128,0.572
simple,v5,3,50,A_macrof1,0.3641,0.5818,0.06717,0.2177,0.4549,0.7118
simple,v5,3,50,B_oa,0.5964,0.5878,0.07308,-0.00861,0.46,0.72
simple,v5,3,50,C_oa,0.5836,0.576,0.06893,-0.00758,0.46,0.7
simple,v5,3,50,A_oa_wtd,0.5726,0.5675,0.06455,-0.00512,0.448,0.6734
simple,v5,3,50,A_macrof1_wtd,0.3641,0.5818,0.06717,0.2177,0.4549,0.7118
simple,v5,3,50,C_frac_majority,,0.9806,0.02019,,,
strat,v5,3,50,A_oa,0.5726,0.449,0.04615,-0.12362,0.3544,0.5257
strat,v5,3,50,A_kappa,0.4508,0.3762,0.05111,-0.0746,0.2749,0.4595
strat,v5,3,50,A_macrof1,0.3641,0.4526,0.04435,0.08855,0.367,0.5401
strat,v5,3,50,B_oa,0.5964,0.6092,0.11221,0.01275,0.3443,0.7753
strat,v5,3,50,C_oa,0.5836,0.5917,0.11301,0.00811,0.3396,0.762
strat,v5,3,50,A_oa_wtd,0.5726,0.5826,0.09938,0.01002,0.3574,0.7345
strat,v5,3,50,A_macrof1_wtd,0.3641,0.4488,0.05799,0.08472,0.3319,0.5656
strat,v5,3,50,C_frac_majority,,0.9748,0.02472,,,
simple,v5,3,100,A_oa,0.5726,0.5796,0.03986,0.00697,0.5005,0.653
simple,v5,3,100,A_kappa,0.4508,0.4552,0.04695,0.00441,0.3627,0.5507
simple,v5,3,100,A_macrof1,0.3641,0.5743,0.05164,0.21024,0.4733,0.6566
simple,v5,3,100,B_oa,0.5964,0.6021,0.04425,0.00569,0.5095,0.6852
simple,v5,3,100,C_oa,0.5836,0.5912,0.04628,0.00762,0.4995,0.6852
simple,v5,3,100,A_oa_wtd,0.5726,0.5796,0.03986,0.00697,0.5005,0.653
simple,v5,3,100,A_macrof1_wtd,0.3641,0.5743,0.05164,0.21024,0.4733,0.6566
simple,v5,3,100,C_frac_majority,,0.9816,0.0122,,,
strat,v5,3,100,A_oa,0.5726,0.4418,0.03147,-0.13085,0.3901,0.5022
strat,v5,3,100,A_kappa,0.4508,0.3692,0.03451,-0.0816,0.3118,0.4373
strat,v5,3,100,A_macrof1,0.3641,0.4174,0.0393,0.05332,0.3536,0.4993
strat,v5,3,100,B_oa,0.5964,0.5973,0.09198,0.00087,0.4187,0.7517
strat,v5,3,100,C_oa,0.5836,0.5814,0.09131,-0.00217,0.3886,0.7245
strat,v5,3,100,A_oa_wtd,0.5726,0.5758,0.08337,0.00315,0.3918,0.7197
strat,v5,3,100,A_macrof1_wtd,0.3641,0.4106,0.0529,0.04646,0.328,0.5256
strat,v5,3,100,C_frac_majority,,0.9783,0.01371,,,
simple,v5,3,200,A_oa,0.5726,0.5731,0.02968,0.00043,0.5176,0.6306
simple,v5,3,200,A_kappa,0.4508,0.4511,0.0337,0.00036,0.3856,0.5168
simple,v5,3,200,A_macrof1,0.3641,0.5501,0.05052,0.18602,0.4627,0.643
simple,v5,3,200,B_oa,0.5964,0.5969,0.03562,0.00054,0.5324,0.66
simple,v5,3,200,C_oa,0.5836,0.5837,0.03528,7e-05,0.515,0.6426
simple,v5,3,200,A_oa_wtd,0.5726,0.5731,0.02968,0.00043,0.5176,0.6306
simple,v5,3,200,A_macrof1_wtd,0.3641,0.5501,0.05052,0.18602,0.4627,0.643
simple,v5,3,200,C_frac_majority,,0.9821,0.00927,,,
strat,v5,3,200,A_oa,0.5726,0.4451,0.02185,-0.12754,0.4074,0.4895
strat,v5,3,200,A_kappa,0.4508,0.3732,0.0247,-0.07756,0.33,0.4232
strat,v5,3,200,A_macrof1,0.3641,0.3941,0.02628,0.02999,0.3536,0.4634
strat,v5,3,200,B_oa,0.5964,0.5979,0.06424,0.00149,0.4847,0.7287
strat,v5,3,200,C_oa,0.5836,0.5848,0.06536,0.0012,0.4768,0.7255
strat,v5,3,200,A_oa_wtd,0.5726,0.5738,0.05541,0.00115,0.4841,0.6812
strat,v5,3,200,A_macrof1_wtd,0.3641,0.382,0.02976,0.01791,0.3338,0.4395
strat,v5,3,200,C_frac_majority,,0.9762,0.01185,,,
simple,v5,3,500,A_oa,0.5726,0.5718,0.01984,-0.00078,0.5384,0.6111
simple,v5,3,500,A_kappa,0.4508,0.4499,0.02348,-0.00085,0.4087,0.492
simple,v5,3,500,A_macrof1,0.3641,0.508,0.0525,0.14394,0.4134,0.6071
simple,v5,3,500,B_oa,0.5964,0.5951,0.02227,-0.00129,0.558,0.6371
simple,v5,3,500,C_oa,0.5836,0.5822,0.02236,-0.00136,0.542,0.623
simple,v5,3,500,A_oa_wtd,0.5726,0.5718,0.01984,-0.00078,0.5384,0.6111
simple,v5,3,500,A_macrof1_wtd,0.3641,0.508,0.0525,0.14394,0.4134,0.6071
simple,v5,3,500,C_frac_majority,,0.9797,0.00703,,,
strat,v5,3,500,A_oa,0.5726,0.4426,0.01629,-0.13005,0.415,0.4684
strat,v5,3,500,A_kappa,0.4508,0.37,0.01794,-0.08081,0.3397,0.3981
strat,v5,3,500,A_macrof1,0.3641,0.3798,0.01448,0.01573,0.3581,0.4041
strat,v5,3,500,B_oa,0.5964,0.5915,0.04486,-0.00489,0.5044,0.6679
strat,v5,3,500,C_oa,0.5836,0.5792,0.04543,-0.00441,0.4953,0.6619
strat,v5,3,500,A_oa_wtd,0.5726,0.5681,0.04002,-0.00452,0.5043,0.6401
strat,v5,3,500,A_macrof1_wtd,0.3641,0.3641,0.01353,4e-05,0.3395,0.3904
strat,v5,3,500,C_frac_majority,,0.9771,0.0075,,,
simple,v5,3,1000,A_oa,0.5726,0.5739,0.01219,0.0013,0.5495,0.5945
simple,v5,3,1000,A_kappa,0.4508,0.4525,0.01443,0.00172,0.4235,0.4801
simple,v5,3,1000,A_macrof1,0.3641,0.465,0.0493,0.10091,0.3876,0.5606
simple,v5,3,1000,B_oa,0.5964,0.5983,0.01479,0.00189,0.5709,0.6245
simple,v5,3,1000,C_oa,0.5836,0.5847,0.01406,0.00109,0.5584,0.6075
simple,v5,3,1000,A_oa_wtd,0.5726,0.5739,0.01219,0.0013,0.5495,0.5945
simple,v5,3,1000,A_macrof1_wtd,0.3641,0.465,0.0493,0.10091,0.3876,0.5606
simple,v5,3,1000,C_frac_majority,,0.9812,0.00396,,,
strat,v5,3,1000,A_oa,0.5726,0.4412,0.00924,-0.13146,0.4243,0.4582
strat,v5,3,1000,A_kappa,0.4508,0.3687,0.01022,-0.08204,0.3501,0.3876
strat,v5,3,1000,A_macrof1,0.3641,0.3789,0.00906,0.01482,0.3618,0.3962
strat,v5,3,1000,B_oa,0.5964,0.5857,0.02757,-0.01068,0.5365,0.639
strat,v5,3,1000,C_oa,0.5836,0.5729,0.02868,-0.01066,0.5261,0.6275
strat,v5,3,1000,A_oa_wtd,0.5726,0.5636,0.02415,-0.00904,0.5215,0.6077
strat,v5,3,1000,A_macrof1_wtd,0.3641,0.3624,0.00986,-0.00169,0.3451,0.3803
strat,v5,3,1000,C_frac_majority,,0.9774,0.00475,,,
simple,v5,3,2000,A_oa,0.5726,0.574,0.00941,0.00133,0.5573,0.5934
simple,v5,3,2000,A_kappa,0.4508,0.452,0.01099,0.00122,0.4326,0.476
simple,v5,3,2000,A_macrof1,0.3641,0.423,0.0386,0.05889,0.362,0.5217
simple,v5,3,2000,B_oa,0.5964,0.5984,0.01113,0.00201,0.5795,0.6256
simple,v5,3,2000,C_oa,0.5836,0.5857,0.01064,0.00212,0.5675,0.608
simple,v5,3,2000,A_oa_wtd,0.5726,0.574,0.00941,0.00133,0.5573,0.5934
simple,v5,3,2000,A_macrof1_wtd,0.3641,0.423,0.0386,0.05889,0.362,0.5217
simple,v5,3,2000,C_frac_majority,,0.9811,0.00321,,,
strat,v5,3,2000,A_oa,0.5726,0.4434,0.00653,-0.12922,0.4308,0.4544
strat,v5,3,2000,A_kappa,0.4508,0.371,0.00719,-0.07974,0.3571,0.3829
strat,v5,3,2000,A_macrof1,0.3641,0.3817,0.00632,0.01764,0.3713,0.3929
strat,v5,3,2000,B_oa,0.5964,0.5955,0.01815,-0.00088,0.5594,0.627
strat,v5,3,2000,C_oa,0.5836,0.5833,0.01867,-0.00028,0.5444,0.6183
strat,v5,3,2000,A_oa_wtd,0.5726,0.5726,0.01564,1e-05,0.5433,0.5987
strat,v5,3,2000,A_macrof1_wtd,0.3641,0.3645,0.00659,0.00041,0.3527,0.3754
strat,v5,3,2000,C_frac_majority,,0.9772,0.00332,,,
simple,v5,3,5000,A_oa,0.5726,0.5725,0.00616,-0.00011,0.5617,0.5839
simple,v5,3,5000,A_kappa,0.4508,0.451,0.00705,0.00019,0.4386,0.4655
simple,v5,3,5000,A_macrof1,0.3641,0.3849,0.02441,0.02086,0.3584,0.4481
simple,v5,3,5000,B_oa,0.5964,0.5965,0.00742,7e-05,0.5827,0.6104
simple,v5,3,5000,C_oa,0.5836,0.5835,0.00729,-8e-05,0.5709,0.5992
simple,v5,3,5000,A_oa_wtd,0.5726,0.5725,0.00616,-0.00011,0.5617,0.5839
simple,v5,3,5000,A_macrof1_wtd,0.3641,0.3849,0.02441,0.02086,0.3584,0.4481
simple,v5,3,5000,C_frac_majority,,0.9809,0.00196,,,
strat,v5,3,5000,A_oa,0.5726,0.4444,0.00358,-0.12825,0.4378,0.451
strat,v5,3,5000,A_kappa,0.4508,0.3721,0.00387,-0.0787,0.3652,0.3794
strat,v5,3,5000,A_macrof1,0.3641,0.3816,0.00357,0.0175,0.3745,0.3885
strat,v5,3,5000,B_oa,0.5964,0.5967,0.01268,0.0003,0.5702,0.6191
strat,v5,3,5000,C_oa,0.5836,0.5839,0.01279,0.00032,0.5577,0.6054
strat,v5,3,5000,A_oa_wtd,0.5726,0.5722,0.011,-0.00041,0.5502,0.5917
strat,v5,3,5000,A_macrof1_wtd,0.3641,0.3643,0.00412,0.00016,0.3551,0.3716
strat,v5,3,5000,C_frac_majority,,0.9769,0.00196,,,
simple,v5,5,20,A_oa,0.5727,0.5642,0.08848,-0.00851,0.4,0.7141
simple,v5,5,20,A_kappa,0.4508,0.4329,0.10112,-0.0179,0.2627,0.6193
simple,v5,5,20,A_macrof1,0.3641,0.5954,0.09395,0.23134,0.4207,0.7798
simple,v5,5,20,B_oa,0.613,0.593,0.10348,-0.02003,0.4,0.75
simple,v5,5,20,C_oa,0.5901,0.5785,0.10831,-0.01162,0.3738,0.7762
simple,v5,5,20,A_oa_wtd,0.5727,0.5642,0.08848,-0.00851,0.4,0.7141
simple,v5,5,20,A_macrof1_wtd,0.3641,0.5954,0.09395,0.23134,0.4207,0.7798
simple,v5,5,20,C_frac_majority,,0.959,0.04345,,,
strat,v5,5,20,A_oa,0.5727,0.4479,0.06207,-0.12476,0.327,0.5551
strat,v5,5,20,A_kappa,0.4508,0.3696,0.06791,-0.08117,0.2478,0.488
strat,v5,5,20,A_macrof1,0.3641,0.4733,0.06071,0.10925,0.353,0.5767
strat,v5,5,20,B_oa,0.613,0.6289,0.17816,0.0159,0.2432,0.9265
strat,v5,5,20,C_oa,0.5901,0.5942,0.17892,0.00406,0.2296,0.8823
strat,v5,5,20,A_oa_wtd,0.5727,0.5891,0.1503,0.0164,0.3183,0.852
strat,v5,5,20,A_macrof1_wtd,0.3641,0.486,0.0817,0.12195,0.3147,0.6441
strat,v5,5,20,C_frac_majority,,0.942,0.05257,,,
simple,v5,5,50,A_oa,0.5727,0.5766,0.0552,0.00394,0.4849,0.6891
simple,v5,5,50,A_kappa,0.4508,0.4524,0.06743,0.00162,0.3365,0.5898
simple,v5,5,50,A_macrof1,0.3641,0.566,0.06523,0.20193,0.4629,0.6818
simple,v5,5,50,B_oa,0.613,0.6146,0.06732,0.00157,0.4895,0.7305
simple,v5,5,50,C_oa,0.5901,0.5918,0.06911,0.00168,0.46,0.74
simple,v5,5,50,A_oa_wtd,0.5727,0.5766,0.0552,0.00394,0.4849,0.6891
simple,v5,5,50,A_macrof1_wtd,0.3641,0.566,0.06523,0.20193,0.4629,0.6818
simple,v5,5,50,C_frac_majority,,0.9604,0.02899,,,
strat,v5,5,50,A_oa,0.5727,0.4543,0.04227,-0.11839,0.378,0.5424
strat,v5,5,50,A_kappa,0.4508,0.3769,0.04586,-0.07387,0.2931,0.4704
strat,v5,5,50,A_macrof1,0.3641,0.4336,0.05135,0.06953,0.3475,0.5489
strat,v5,5,50,B_oa,0.613,0.6115,0.12459,-0.00157,0.3561,0.8279
strat,v5,5,50,C_oa,0.5901,0.5879,0.12804,-0.00223,0.3315,0.8144
strat,v5,5,50,A_oa_wtd,0.5727,0.5712,0.10163,-0.00143,0.3678,0.7395
strat,v5,5,50,A_macrof1_wtd,0.3641,0.4287,0.06089,0.06463,0.3126,0.5567
strat,v5,5,50,C_frac_majority,,0.9476,0.02951,,,
simple,v5,5,100,A_oa,0.5727,0.5727,0.03714,-0.0,0.4989,0.6545
simple,v5,5,100,A_kappa,0.4508,0.4491,0.04602,-0.0017,0.3704,0.5345
simple,v5,5,100,A_macrof1,0.3641,0.5519,0.05414,0.18785,0.4405,0.6518
simple,v5,5,100,B_oa,0.613,0.6127,0.04561,-0.00033,0.5348,0.71
simple,v5,5,100,C_oa,0.5901,0.5908,0.04777,0.00068,0.4995,0.6952
simple,v5,5,100,A_oa_wtd,0.5727,0.5727,0.03714,-0.0,0.4989,0.6545
simple,v5,5,100,A_macrof1_wtd,0.3641,0.5519,0.05414,0.18785,0.4405,0.6518
simple,v5,5,100,C_frac_majority,,0.96,0.02069,,,
strat,v5,5,100,A_oa,0.5727,0.452,0.0295,-0.12068,0.4015,0.5086
strat,v5,5,100,A_kappa,0.4508,0.3757,0.03253,-0.07512,0.3179,0.4396
strat,v5,5,100,A_macrof1,0.3641,0.3968,0.03482,0.03277,0.348,0.4689
strat,v5,5,100,B_oa,0.613,0.6084,0.07944,-0.00459,0.4499,0.7366
strat,v5,5,100,C_oa,0.5901,0.5858,0.08364,-0.00431,0.4124,0.7185
strat,v5,5,100,A_oa_wtd,0.5727,0.5623,0.06577,-0.01034,0.4302,0.6884
strat,v5,5,100,A_macrof1_wtd,0.3641,0.387,0.04131,0.02293,0.3224,0.4726
strat,v5,5,100,C_frac_majority,,0.9491,0.02243,,,
simple,v5,5,200,A_oa,0.5727,0.5684,0.02925,-0.00429,0.515,0.6138
simple,v5,5,200,A_kappa,0.4508,0.4446,0.03549,-0.00616,0.3621,0.5126
simple,v5,5,200,A_macrof1,0.3641,0.5237,0.05955,0.15966,0.4274,0.626
simple,v5,5,200,B_oa,0.613,0.6086,0.03467,-0.00448,0.535,0.665
simple,v5,5,200,C_oa,0.5901,0.5861,0.033,-0.00397,0.515,0.645
simple,v5,5,200,A_oa_wtd,0.5727,0.5684,0.02925,-0.00429,0.515,0.6138
simple,v5,5,200,A_macrof1_wtd,0.3641,0.5237,0.05955,0.15966,0.4274,0.626
simple,v5,5,200,C_frac_majority,,0.9555,0.01372,,,
strat,v5,5,200,A_oa,0.5727,0.4576,0.02056,-0.11506,0.4123,0.4916
strat,v5,5,200,A_kappa,0.4508,0.3823,0.02285,-0.06848,0.3342,0.4192
strat,v5,5,200,A_macrof1,0.3641,0.3875,0.02233,0.02342,0.3424,0.4294
strat,v5,5,200,B_oa,0.613,0.6197,0.05979,0.00663,0.5027,0.7255
strat,v5,5,200,C_oa,0.5901,0.596,0.06135,0.00592,0.4717,0.6934
strat,v5,5,200,A_oa_wtd,0.5727,0.579,0.05059,0.00629,0.4658,0.6629
strat,v5,5,200,A_macrof1_wtd,0.3641,0.3768,0.02415,0.01275,0.333,0.4256
strat,v5,5,200,C_frac_majority,,0.9504,0.01482,,,
simple,v5,5,500,A_oa,0.5727,0.5716,0.01783,-0.00105,0.5396,0.6041
simple,v5,5,500,A_kappa,0.4508,0.4482,0.02228,-0.00257,0.4078,0.489
simple,v5,5,500,A_macrof1,0.3641,0.466,0.04863,0.10191,0.3905,0.5458
simple,v5,5,500,B_oa,0.613,0.6136,0.02248,0.00057,0.5729,0.6531
simple,v5,5,500,C_oa,0.5901,0.5893,0.02288,-0.00086,0.547,0.6301
simple,v5,5,500,A_oa_wtd,0.5727,0.5716,0.01783,-0.00105,0.5396,0.6041
simple,v5,5,500,A_macrof1_wtd,0.3641,0.466,0.04863,0.10191,0.3905,0.5458
simple,v5,5,500,C_frac_majority,,0.9567,0.0099,,,
strat,v5,5,500,A_oa,0.5727,0.4546,0.01197,-0.1181,0.4319,0.4753
strat,v5,5,500,A_kappa,0.4508,0.3786,0.01332,-0.07219,0.3535,0.4012
strat,v5,5,500,A_macrof1,0.3641,0.3774,0.01114,0.01334,0.3551,0.3995
strat,v5,5,500,B_oa,0.613,0.6115,0.03101,-0.00153,0.5598,0.68
strat,v5,5,500,C_oa,0.5901,0.5904,0.03169,0.00026,0.5406,0.6488
strat,v5,5,500,A_oa_wtd,0.5727,0.5708,0.02628,-0.00181,0.5235,0.624
strat,v5,5,500,A_macrof1_wtd,0.3641,0.3641,0.01079,-1e-05,0.3431,0.3865
strat,v5,5,500,C_frac_majority,,0.95,0.00931,,,
simple,v5,5,1000,A_oa,0.5727,0.5728,0.01142,0.00013,0.549,0.5927
simple,v5,5,1000,A_kappa,0.4508,0.4505,0.01275,-0.0003,0.426,0.4736
simple,v5,5,1000,A_macrof1,0.3641,0.4278,0.04198,0.06373,0.3643,0.528
simple,v5,5,1000,B_oa,0.613,0.6136,0.01387,0.0006,0.5865,0.6406
simple,v5,5,1000,C_oa,0.5901,0.5915,0.01423,0.0014,0.5639,0.6205
simple,v5,5,1000,A_oa_wtd,0.5727,0.5728,0.01142,0.00013,0.549,0.5927
simple,v5,5,1000,A_macrof1_wtd,0.3641,0.4278,0.04198,0.06373,0.3643,0.528
