design,version,W,n,cls,metric,census,mean,sd,bias,frac_undefined
simple,v2,1,1000,Beaver,f1,0.0038,0.0291,0.00319,0.02531,0.88
simple,v2,1,1000,Insect/Disease,f1,0.0195,0.082,0.01581,0.06248,0.71
strat,v2,1,1000,Harvest,recall,0.0762,0.0765,0.02496,0.00028,0.0
strat,v2,1,1000,Development,recall,0.0914,0.0909,0.02868,-0.00048,0.0
strat,v2,1,1000,Forest,recall,0.7335,0.7403,0.04317,0.00679,0.0
strat,v2,1,1000,Urban,recall,0.6797,0.6796,0.04966,-0.00014,0.0
strat,v2,1,1000,Water,recall,0.9464,0.9448,0.02209,-0.00159,0.0
strat,v2,1,1000,Agriculture,recall,0.7667,0.7673,0.04442,0.00063,0.0
strat,v2,1,1000,Grass/Shrub,recall,0.2905,0.2959,0.0471,0.00538,0.0
strat,v2,1,1000,Wetland,recall,0.3386,0.3355,0.05328,-0.00312,0.0
strat,v2,1,1000,Beaver,recall,0.3293,0.3317,0.05091,0.00244,0.0
strat,v2,1,1000,Insect/Disease,recall,0.0713,0.0686,0.02636,-0.00274,0.0
strat,v2,1,1000,Harvest,precision,0.0888,0.1556,0.1326,0.06672,0.0
strat,v2,1,1000,Development,precision,0.0073,0.0104,0.01764,0.0031,0.0
strat,v2,1,1000,Forest,precision,0.8795,0.8836,0.01426,0.00413,0.0
strat,v2,1,1000,Urban,precision,0.3781,0.3698,0.05394,-0.00829,0.0
strat,v2,1,1000,Water,precision,0.9349,0.9333,0.02979,-0.00163,0.0
strat,v2,1,1000,Agriculture,precision,0.8345,0.8381,0.03307,0.00367,0.0
strat,v2,1,1000,Grass/Shrub,precision,0.2546,0.2665,0.04839,0.01181,0.0
strat,v2,1,1000,Wetland,precision,0.4735,0.4753,0.07623,0.00172,0.0
strat,v2,1,1000,Beaver,precision,0.0019,0.0021,0.00063,0.00018,0.0
strat,v2,1,1000,Insect/Disease,precision,0.0113,0.0154,0.01293,0.0041,0.0
strat,v2,1,1000,Harvest,f1,0.082,0.0913,0.03953,0.00926,0.0
strat,v2,1,1000,Development,f1,0.0135,0.0167,0.01581,0.00328,0.0
strat,v2,1,1000,Forest,f1,0.7999,0.805,0.02803,0.00514,0.0
strat,v2,1,1000,Urban,f1,0.4859,0.4766,0.049,-0.00933,0.0
strat,v2,1,1000,Water,f1,0.9406,0.9386,0.01825,-0.002,0.0
strat,v2,1,1000,Agriculture,f1,0.7991,0.8004,0.03164,0.00126,0.0
strat,v2,1,1000,Grass/Shrub,f1,0.2714,0.2789,0.0432,0.00746,0.0
strat,v2,1,1000,Wetland,f1,0.3949,0.3911,0.05536,-0.00382,0.0
strat,v2,1,1000,Beaver,f1,0.0038,0.0042,0.00124,0.00035,0.0
strat,v2,1,1000,Insect/Disease,f1,0.0195,0.0233,0.01378,0.00383,0.0
simple,v2,1,2000,Harvest,recall,0.0762,0.0684,0.05996,-0.00778,0.0
simple,v2,1,2000,Development,recall,0.0914,0.0903,0.23725,-0.0011,0.28
simple,v2,1,2000,Forest,recall,0.7335,0.7336,0.01485,0.0001,0.0
simple,v2,1,2000,Urban,recall,0.6797,0.6861,0.05593,0.00639,0.0
simple,v2,1,2000,Water,recall,0.9464,0.9439,0.01668,-0.00246,0.0
simple,v2,1,2000,Agriculture,recall,0.7667,0.7664,0.02548,-0.00027,0.0
simple,v2,1,2000,Grass/Shrub,recall,0.2905,0.2899,0.03863,-0.00063,0.0
simple,v2,1,2000,Wetland,recall,0.3386,0.3397,0.03095,0.00108,0.0
simple,v2,1,2000,Beaver,recall,0.3293,0.2747,0.40198,-0.05457,0.46
simple,v2,1,2000,Insect/Disease,recall,0.0713,0.0838,0.11352,0.01248,0.0
simple,v2,1,2000,Harvest,precision,0.0888,0.0775,0.0598,-0.01134,0.0
simple,v2,1,2000,Development,precision,0.0073,0.0072,0.02121,-7e-05,0.0
simple,v2,1,2000,Forest,precision,0.8795,0.8796,0.0117,7e-05,0.0
simple,v2,1,2000,Urban,precision,0.3781,0.3819,0.04779,0.0038,0.0
simple,v2,1,2000,Water,precision,0.9349,0.9318,0.02019,-0.00314,0.0
simple,v2,1,2000,Agriculture,precision,0.8345,0.8351,0.02433,0.00066,0.0
simple,v2,1,2000,Grass/Shrub,precision,0.2546,0.253,0.03473,-0.00165,0.0
simple,v2,1,2000,Wetland,precision,0.4735,0.4746,0.03396,0.00105,0.0
simple,v2,1,2000,Beaver,precision,0.0019,0.0016,0.00358,-0.00029,0.0
simple,v2,1,2000,Insect/Disease,precision,0.0113,0.013,0.01648,0.00175,0.0
simple,v2,1,2000,Harvest,f1,0.082,0.0909,0.04853,0.00887,0.22
simple,v2,1,2000,Development,f1,0.0135,0.1154,0.02701,0.10196,0.89
simple,v2,1,2000,Forest,f1,0.7999,0.7999,0.01088,-1e-05,0.0
simple,v2,1,2000,Urban,f1,0.4859,0.4889,0.0458,0.003,0.0
simple,v2,1,2000,Water,f1,0.9406,0.9376,0.01365,-0.00297,0.0
simple,v2,1,2000,Agriculture,f1,0.7991,0.799,0.0197,-0.00014,0.0
simple,v2,1,2000,Grass/Shrub,f1,0.2714,0.2695,0.03321,-0.00194,0.0
simple,v2,1,2000,Wetland,f1,0.3949,0.3954,0.02916,0.00048,0.0
simple,v2,1,2000,Beaver,f1,0.0038,0.0169,0.00555,0.01308,0.81
simple,v2,1,2000,Insect/Disease,f1,0.0195,0.0481,0.02052,0.02858,0.54
strat,v2,1,2000,Harvest,recall,0.0762,0.0755,0.01648,-0.00067,0.0
strat,v2,1,2000,Development,recall,0.0914,0.0922,0.01975,0.00082,0.0
strat,v2,1,2000,Forest,recall,0.7335,0.7356,0.03021,0.00214,0.0
strat,v2,1,2000,Urban,recall,0.6797,0.6787,0.03364,-0.00104,0.0
strat,v2,1,2000,Water,recall,0.9464,0.9467,0.01476,0.00036,0.0
strat,v2,1,2000,Agriculture,recall,0.7667,0.7655,0.0292,-0.00122,0.0
strat,v2,1,2000,Grass/Shrub,recall,0.2905,0.2904,0.02877,-7e-05,0.0
strat,v2,1,2000,Wetland,recall,0.3386,0.3397,0.03155,0.00108,0.0
strat,v2,1,2000,Beaver,recall,0.3293,0.325,0.03405,-0.00426,0.0
strat,v2,1,2000,Insect/Disease,recall,0.0713,0.0697,0.01747,-0.00169,0.0
strat,v2,1,2000,Harvest,precision,0.0888,0.1103,0.06027,0.02148,0.0
strat,v2,1,2000,Development,precision,0.0073,0.0084,0.00408,0.00118,0.0
strat,v2,1,2000,Forest,precision,0.8795,0.8794,0.01094,-8e-05,0.0
strat,v2,1,2000,Urban,precision,0.3781,0.3771,0.03821,-0.00102,0.0
strat,v2,1,2000,Water,precision,0.9349,0.9363,0.02141,0.00137,0.0
strat,v2,1,2000,Agriculture,precision,0.8345,0.8363,0.02161,0.00185,0.0
strat,v2,1,2000,Grass/Shrub,precision,0.2546,0.26,0.03577,0.00532,0.0
strat,v2,1,2000,Wetland,precision,0.4735,0.4753,0.05722,0.0018,0.0
strat,v2,1,2000,Beaver,precision,0.0019,0.002,0.00039,6e-05,0.0
strat,v2,1,2000,Insect/Disease,precision,0.0113,0.0119,0.00532,0.00064,0.0
strat,v2,1,2000,Harvest,f1,0.082,0.0843,0.01961,0.00221,0.0
strat,v2,1,2000,Development,f1,0.0135,0.0153,0.00657,0.0018,0.0
strat,v2,1,2000,Forest,f1,0.7999,0.8009,0.02018,0.00096,0.0
strat,v2,1,2000,Urban,f1,0.4859,0.4837,0.03512,-0.00217,0.0
strat,v2,1,2000,Water,f1,0.9406,0.9413,0.01342,0.0007,0.0
strat,v2,1,2000,Agriculture,f1,0.7991,0.799,0.02083,-0.00015,0.0
strat,v2,1,2000,Grass/Shrub,f1,0.2714,0.2736,0.02935,0.00217,0.0
strat,v2,1,2000,Wetland,f1,0.3949,0.395,0.03488,8e-05,0.0
strat,v2,1,2000,Beaver,f1,0.0038,0.0039,0.00078,0.00011,0.0
strat,v2,1,2000,Insect/Disease,f1,0.0195,0.0201,0.00776,0.00057,0.0
simple,v2,1,5000,Harvest,recall,0.0762,0.0745,0.03803,-0.00172,0.0
simple,v2,1,5000,Development,recall,0.0914,0.1461,0.24763,0.05475,0.04
simple,v2,1,5000,Forest,recall,0.7335,0.7332,0.00905,-0.00033,0.0
simple,v2,1,5000,Urban,recall,0.6797,0.6843,0.03535,0.00459,0.0
simple,v2,1,5000,Water,recall,0.9464,0.9463,0.01094,-0.0001,0.0
simple,v2,1,5000,Agriculture,recall,0.7667,0.7653,0.01562,-0.00137,0.0
simple,v2,1,5000,Grass/Shrub,recall,0.2905,0.29,0.01935,-0.00054,0.0
simple,v2,1,5000,Wetland,recall,0.3386,0.3384,0.01846,-0.0002,0.0
simple,v2,1,5000,Beaver,recall,0.3293,0.3109,0.35514,-0.01838,0.12
simple,v2,1,5000,Insect/Disease,recall,0.0713,0.0661,0.05964,-0.00522,0.0
simple,v2,1,5000,Harvest,precision,0.0888,0.0851,0.04253,-0.00373,0.0
simple,v2,1,5000,Development,precision,0.0073,0.0097,0.01398,0.00247,0.0
simple,v2,1,5000,Forest,precision,0.8795,0.8794,0.00694,-0.00013,0.0
simple,v2,1,5000,Urban,precision,0.3781,0.3836,0.02634,0.0055,0.0
simple,v2,1,5000,Water,precision,0.9349,0.934,0.01024,-0.00089,0.0
simple,v2,1,5000,Agriculture,precision,0.8345,0.8354,0.01361,0.00093,0.0
simple,v2,1,5000,Grass/Shrub,precision,0.2546,0.2532,0.01709,-0.00144,0.0
simple,v2,1,5000,Wetland,precision,0.4735,0.4699,0.02158,-0.00362,0.0
simple,v2,1,5000,Beaver,precision,0.0019,0.0018,0.00227,-0.0001,0.0
simple,v2,1,5000,Insect/Disease,precision,0.0113,0.0108,0.01018,-0.00054,0.0
simple,v2,1,5000,Harvest,f1,0.082,0.0811,0.03691,-0.00091,0.03
simple,v2,1,5000,Development,f1,0.0135,0.0507,0.0126,0.03727,0.65
simple,v2,1,5000,Forest,f1,0.7999,0.7996,0.00663,-0.00028,0.0
simple,v2,1,5000,Urban,f1,0.4859,0.4912,0.02744,0.00529,0.0
simple,v2,1,5000,Water,f1,0.9406,0.9401,0.00779,-0.00056,0.0
simple,v2,1,5000,Agriculture,f1,0.7991,0.7987,0.01148,-0.00043,0.0
simple,v2,1,5000,Grass/Shrub,f1,0.2714,0.2702,0.0167,-0.00124,0.0
simple,v2,1,5000,Wetland,f1,0.3949,0.3932,0.0176,-0.00163,0.0
simple,v2,1,5000,Beaver,f1,0.0038,0.0076,0.00347,0.00383,0.53
simple,v2,1,5000,Insect/Disease,f1,0.0195,0.0274,0.01379,0.00791,0.33
strat,v2,1,5000,Harvest,recall,0.0762,0.0757,0.01228,-0.00054,0.0
strat,v2,1,5000,Development,recall,0.0914,0.0926,0.01298,0.0012,0.0
strat,v2,1,5000,Forest,recall,0.7335,0.7362,0.0199,0.00265,0.0
strat,v2,1,5000,Urban,recall,0.6797,0.6796,0.01877,-0.00014,0.0
strat,v2,1,5000,Water,recall,0.9464,0.9461,0.01131,-0.00029,0.0
strat,v2,1,5000,Agriculture,recall,0.7667,0.7639,0.01891,-0.00273,0.0
strat,v2,1,5000,Grass/Shrub,recall,0.2905,0.2874,0.01998,-0.00308,0.0
strat,v2,1,5000,Wetland,recall,0.3386,0.3365,0.02095,-0.00216,0.0
strat,v2,1,5000,Beaver,recall,0.3293,0.3321,0.02097,0.00284,0.0
strat,v2,1,5000,Insect/Disease,recall,0.0713,0.0716,0.01142,0.00022,0.0
strat,v2,1,5000,Harvest,precision,0.0888,0.0985,0.03047,0.00966,0.0
strat,v2,1,5000,Development,precision,0.0073,0.0075,0.00188,0.00028,0.0
strat,v2,1,5000,Forest,precision,0.8795,0.8797,0.0057,0.00023,0.0
strat,v2,1,5000,Urban,precision,0.3781,0.3784,0.02465,0.00035,0.0
strat,v2,1,5000,Water,precision,0.9349,0.9357,0.01473,0.00082,0.0
strat,v2,1,5000,Agriculture,precision,0.8345,0.8331,0.01566,-0.00136,0.0
strat,v2,1,5000,Grass/Shrub,precision,0.2546,0.2511,0.02005,-0.00356,0.0
strat,v2,1,5000,Wetland,precision,0.4735,0.474,0.03528,0.00041,0.0
strat,v2,1,5000,Beaver,precision,0.0019,0.002,0.00021,5e-05,0.0
strat,v2,1,5000,Insect/Disease,precision,0.0113,0.0123,0.00369,0.00104,0.0
strat,v2,1,5000,Harvest,f1,0.082,0.0838,0.01514,0.00177,0.0
strat,v2,1,5000,Development,f1,0.0135,0.0139,0.00329,0.00045,0.0
strat,v2,1,5000,Forest,f1,0.7999,0.8014,0.01278,0.00154,0.0
strat,v2,1,5000,Urban,f1,0.4859,0.4857,0.02214,-0.00017,0.0
strat,v2,1,5000,Water,f1,0.9406,0.9408,0.00943,0.00018,0.0
strat,v2,1,5000,Agriculture,f1,0.7991,0.7969,0.01422,-0.00225,0.0
strat,v2,1,5000,Grass/Shrub,f1,0.2714,0.2677,0.01799,-0.00367,0.0
strat,v2,1,5000,Wetland,f1,0.3949,0.393,0.02247,-0.00184,0.0
strat,v2,1,5000,Beaver,f1,0.0038,0.0039,0.00041,9e-05,0.0
strat,v2,1,5000,Insect/Disease,f1,0.0195,0.0209,0.00549,0.0014,0.0
simple,v2,3,20,Harvest,recall,0.0763,0.1111,0.31003,0.03477,0.71
simple,v2,3,20,Development,recall,0.0917,0.0,,-0.09171,0.99
simple,v2,3,20,Forest,recall,0.7336,0.7282,0.13117,-0.00543,0.0
simple,v2,3,20,Urban,recall,0.6999,0.643,0.40043,-0.05688,0.23
simple,v2,3,20,Water,recall,0.9464,0.909,0.21361,-0.03737,0.14
simple,v2,3,20,Agriculture,recall,0.7668,0.7261,0.25318,-0.04073,0.01
simple,v2,3,20,Grass/Shrub,recall,0.2905,0.3097,0.3012,0.01921,0.02
simple,v2,3,20,Wetland,recall,0.3387,0.3392,0.25682,0.00044,0.02
simple,v2,3,20,Beaver,recall,0.3294,0.3,0.44721,-0.02943,0.95
simple,v2,3,20,Insect/Disease,recall,0.0716,0.0962,0.28352,0.02456,0.74
simple,v2,3,20,Harvest,precision,0.0891,0.0738,0.22859,-0.01537,0.75
simple,v2,3,20,Development,precision,0.0073,0.0,0.0,-0.0073,0.69
simple,v2,3,20,Forest,precision,0.8806,0.863,0.07848,-0.01752,0.0
simple,v2,3,20,Urban,precision,0.3768,0.3619,0.33228,-0.01486,0.16
simple,v2,3,20,Water,precision,0.9356,0.9493,0.13019,0.01363,0.17
simple,v2,3,20,Agriculture,precision,0.8353,0.8028,0.21257,-0.03244,0.03
simple,v2,3,20,Grass/Shrub,precision,0.2548,0.2774,0.27393,0.02257,0.04
simple,v2,3,20,Wetland,precision,0.4741,0.5029,0.31842,0.02874,0.08
simple,v2,3,20,Beaver,precision,0.0019,0.0127,0.10551,0.01077,0.08
simple,v2,3,20,Insect/Disease,precision,0.0113,0.0273,0.13081,0.01594,0.59
simple,v2,3,20,Harvest,f1,0.0822,0.5292,0.41239,0.44692,0.96
simple,v2,3,20,Development,f1,0.0135,,,,1.0
simple,v2,3,20,Forest,f1,0.8004,0.7838,0.09519,-0.0166,0.0
simple,v2,3,20,Urban,f1,0.4898,0.5533,0.24144,0.06345,0.39
simple,v2,3,20,Water,f1,0.941,0.9357,0.11477,-0.00529,0.17
simple,v2,3,20,Agriculture,f1,0.7996,0.7617,0.16809,-0.03783,0.05
simple,v2,3,20,Grass/Shrub,f1,0.2715,0.3929,0.20997,0.12137,0.34
simple,v2,3,20,Wetland,f1,0.3952,0.4574,0.19242,0.06225,0.22
simple,v2,3,20,Beaver,f1,0.0038,0.4762,0.26937,0.4724,0.98
simple,v2,3,20,Insect/Disease,f1,0.0196,0.4618,0.37959,0.4422,0.97
strat,v2,3,20,Harvest,recall,0.0763,0.1157,0.20992,0.03937,0.0
strat,v2,3,20,Development,recall,0.0917,0.0793,0.18989,-0.01242,0.0
strat,v2,3,20,Forest,recall,0.7336,0.7575,0.26518,0.0239,0.0
strat,v2,3,20,Urban,recall,0.6999,0.7104,0.29783,0.01048,0.0
strat,v2,3,20,Water,recall,0.9464,0.9235,0.16505,-0.02288,0.0
strat,v2,3,20,Agriculture,recall,0.7668,0.7383,0.25895,-0.02849,0.0
strat,v2,3,20,Grass/Shrub,recall,0.2905,0.3015,0.2787,0.01099,0.0
strat,v2,3,20,Wetland,recall,0.3387,0.3326,0.28276,-0.00616,0.0
strat,v2,3,20,Beaver,recall,0.3294,0.3485,0.33522,0.01911,0.0
strat,v2,3,20,Insect/Disease,recall,0.0716,0.0919,0.22056,0.02032,0.0
strat,v2,3,20,Harvest,precision,0.0891,0.4507,0.45084,0.36159,0.38
strat,v2,3,20,Development,precision,0.0073,0.1663,0.33244,0.15899,0.48
strat,v2,3,20,Forest,precision,0.8806,0.8522,0.16041,-0.02839,0.0
strat,v2,3,20,Urban,precision,0.3768,0.472,0.28472,0.09524,0.02
strat,v2,3,20,Water,precision,0.9356,0.9167,0.13965,-0.01892,0.0
strat,v2,3,20,Agriculture,precision,0.8353,0.8332,0.20396,-0.00212,0.0
strat,v2,3,20,Grass/Shrub,precision,0.2548,0.3714,0.3418,0.1166,0.01
strat,v2,3,20,Wetland,precision,0.4741,0.5245,0.35233,0.05039,0.04
strat,v2,3,20,Beaver,precision,0.0019,0.102,0.26648,0.10009,0.03
strat,v2,3,20,Insect/Disease,precision,0.0113,0.1583,0.29243,0.14693,0.49
strat,v2,3,20,Harvest,f1,0.0822,0.4231,0.25219,0.34089,0.66
strat,v2,3,20,Development,f1,0.0135,0.3025,0.27915,0.28894,0.79
strat,v2,3,20,Forest,f1,0.8004,0.7834,0.22097,-0.01694,0.0
strat,v2,3,20,Urban,f1,0.4898,0.5206,0.25648,0.03074,0.02
strat,v2,3,20,Water,f1,0.941,0.9056,0.13471,-0.0354,0.0
strat,v2,3,20,Agriculture,f1,0.7996,0.7782,0.19509,-0.0214,0.02
strat,v2,3,20,Grass/Shrub,f1,0.2715,0.3577,0.24269,0.08619,0.2
strat,v2,3,20,Wetland,f1,0.3952,0.4121,0.24883,0.01693,0.14
strat,v2,3,20,Beaver,f1,0.0038,0.1442,0.26506,0.14039,0.36
strat,v2,3,20,Insect/Disease,f1,0.0196,0.4146,0.27976,0.39502,0.82
simple,v2,3,50,Harvest,recall,0.0763,0.1126,0.26005,0.03629,0.34
simple,v2,3,50,Development,recall,0.0917,0.2222,0.44096,0.13051,0.91
simple,v2,3,50,Forest,recall,0.7336,0.7294,0.08068,-0.00419,0.0
simple,v2,3,50,Urban,recall,0.6999,0.6469,0.30019,-0.05295,0.02
simple,v2,3,50,Water,recall,0.9464,0.9241,0.16025,-0.02226,0.0
simple,v2,3,50,Agriculture,recall,0.7668,0.767,0.13884,0.00021,0.0
simple,v2,3,50,Grass/Shrub,recall,0.2905,0.2787,0.18582,-0.01174,0.0
simple,v2,3,50,Wetland,recall,0.3387,0.3211,0.15691,-0.01769,0.0
simple,v2,3,50,Beaver,recall,0.3294,0.0714,0.18898,-0.258,0.93
simple,v2,3,50,Insect/Disease,recall,0.0716,0.0667,0.23094,-0.00493,0.54
simple,v2,3,50,Harvest,precision,0.0891,0.1344,0.28429,0.04528,0.47
simple,v2,3,50,Development,precision,0.0073,0.005,0.02611,-0.00233,0.49
simple,v2,3,50,Forest,precision,0.8806,0.8756,0.04993,-0.00493,0.0
simple,v2,3,50,Urban,precision,0.3768,0.3545,0.20664,-0.02225,0.01
simple,v2,3,50,Water,precision,0.9356,0.9255,0.1095,-0.01016,0.02
simple,v2,3,50,Agriculture,precision,0.8353,0.812,0.13269,-0.02323,0.0
simple,v2,3,50,Grass/Shrub,precision,0.2548,0.2732,0.18768,0.01834,0.0
simple,v2,3,50,Wetland,precision,0.4741,0.4313,0.18697,-0.04281,0.0
simple,v2,3,50,Beaver,precision,0.0019,0.0006,0.00556,-0.00135,0.0
simple,v2,3,50,Insect/Disease,precision,0.0113,0.009,0.04477,-0.00237,0.2
simple,v2,3,50,Harvest,f1,0.0822,0.4624,0.215,0.38018,0.87
simple,v2,3,50,Development,f1,0.0135,0.2229,0.08889,0.20933,0.98
simple,v2,3,50,Forest,f1,0.8004,0.7934,0.05796,-0.00698,0.0
simple,v2,3,50,Urban,f1,0.4898,0.4755,0.1787,-0.01436,0.1
simple,v2,3,50,Water,f1,0.941,0.9284,0.08197,-0.0126,0.02
simple,v2,3,50,Agriculture,f1,0.7996,0.7795,0.10939,-0.02003,0.0
simple,v2,3,50,Grass/Shrub,f1,0.2715,0.2753,0.14968,0.00385,0.06
simple,v2,3,50,Wetland,f1,0.3952,0.3653,0.14275,-0.0299,0.03
simple,v2,3,50,Beaver,f1,0.0038,0.1,,0.09621,0.99
simple,v2,3,50,Insect/Disease,f1,0.0196,0.2768,0.15288,0.25722,0.96
strat,v2,3,50,Harvest,recall,0.0763,0.0739,0.11665,-0.00245,0.0
strat,v2,3,50,Development,recall,0.0917,0.1172,0.18664,0.0255,0.0
strat,v2,3,50,Forest,recall,0.7336,0.7097,0.19002,-0.02392,0.0
strat,v2,3,50,Urban,recall,0.6999,0.7626,0.16438,0.06275,0.0
strat,v2,3,50,Water,recall,0.9464,0.951,0.08122,0.00465,0.0
strat,v2,3,50,Agriculture,recall,0.7668,0.7479,0.15456,-0.01891,0.0
strat,v2,3,50,Grass/Shrub,recall,0.2905,0.28,0.19235,-0.01045,0.0
strat,v2,3,50,Wetland,recall,0.3387,0.3529,0.18024,0.0142,0.0
strat,v2,3,50,Beaver,recall,0.3294,0.3576,0.21322,0.02817,0.0
strat,v2,3,50,Insect/Disease,recall,0.0716,0.0724,0.13253,0.00079,0.0
strat,v2,3,50,Harvest,precision,0.0891,0.3051,0.39073,0.21593,0.17
strat,v2,3,50,Development,precision,0.0073,0.1375,0.29053,0.1302,0.12
strat,v2,3,50,Forest,precision,0.8806,0.8768,0.06341,-0.00373,0.0
strat,v2,3,50,Urban,precision,0.3768,0.4358,0.18032,0.05905,0.0
strat,v2,3,50,Water,precision,0.9356,0.9654,0.06031,0.02983,0.0
strat,v2,3,50,Agriculture,precision,0.8353,0.8358,0.11281,0.00057,0.0
strat,v2,3,50,Grass/Shrub,precision,0.2548,0.2827,0.21901,0.02786,0.0
strat,v2,3,50,Wetland,precision,0.4741,0.5127,0.25827,0.03855,0.0
strat,v2,3,50,Beaver,precision,0.0019,0.0042,0.01011,0.00229,0.0
strat,v2,3,50,Insect/Disease,precision,0.0113,0.1606,0.30457,0.14924,0.15
strat,v2,3,50,Harvest,f1,0.0822,0.1954,0.15367,0.1132,0.5
strat,v2,3,50,Development,f1,0.0135,0.1201,0.17311,0.10656,0.48
strat,v2,3,50,Forest,f1,0.8004,0.7718,0.14222,-0.02859,0.0
strat,v2,3,50,Urban,f1,0.4898,0.5293,0.14769,0.03951,0.0
strat,v2,3,50,Water,f1,0.941,0.9549,0.05455,0.01395,0.0
strat,v2,3,50,Agriculture,f1,0.7996,0.7808,0.11629,-0.01874,0.0
strat,v2,3,50,Grass/Shrub,f1,0.2715,0.2733,0.17132,0.0018,0.07
strat,v2,3,50,Wetland,f1,0.3952,0.4005,0.17598,0.00538,0.02
strat,v2,3,50,Beaver,f1,0.0038,0.0084,0.01899,0.00463,0.05
strat,v2,3,50,Insect/Disease,f1,0.0196,0.1722,0.16919,0.15263,0.63
simple,v2,3,100,Harvest,recall,0.0763,0.0546,0.16319,-0.02178,0.09
simple,v2,3,100,Development,recall,0.0917,0.0714,0.26726,-0.02029,0.86
simple,v2,3,100,Forest,recall,0.7336,0.7286,0.05234,-0.00503,0.0
simple,v2,3,100,Urban,recall,0.6999,0.6917,0.18077,-0.00817,0.0
simple,v2,3,100,Water,recall,0.9464,0.9274,0.07321,-0.01898,0.0
simple,v2,3,100,Agriculture,recall,0.7668,0.7663,0.09643,-0.00052,0.0
simple,v2,3,100,Grass/Shrub,recall,0.2905,0.3017,0.12551,0.0112,0.0
simple,v2,3,100,Wetland,recall,0.3387,0.3444,0.11433,0.00569,0.0
simple,v2,3,100,Beaver,recall,0.3294,0.2803,0.42536,-0.04913,0.89
simple,v2,3,100,Insect/Disease,recall,0.0716,0.1195,0.28202,0.0479,0.41
simple,v2,3,100,Harvest,precision,0.0891,0.0793,0.22009,-0.00987,0.22
simple,v2,3,100,Development,precision,0.0073,0.0063,0.05625,-0.00097,0.21
simple,v2,3,100,Forest,precision,0.8806,0.8829,0.04008,0.00233,0.0
simple,v2,3,100,Urban,precision,0.3768,0.3819,0.14905,0.00513,0.0
simple,v2,3,100,Water,precision,0.9356,0.9418,0.06649,0.00617,0.0
simple,v2,3,100,Agriculture,precision,0.8353,0.8273,0.08204,-0.00801,0.0
simple,v2,3,100,Grass/Shrub,precision,0.2548,0.2501,0.12272,-0.00478,0.0
simple,v2,3,100,Wetland,precision,0.4741,0.4977,0.13805,0.02354,0.0
simple,v2,3,100,Beaver,precision,0.0019,0.0019,0.0135,3e-05,0.0
simple,v2,3,100,Insect/Disease,precision,0.0113,0.0186,0.0829,0.00726,0.04
simple,v2,3,100,Harvest,f1,0.0822,0.2391,0.20278,0.15687,0.83
simple,v2,3,100,Development,f1,0.0135,0.6667,,0.65314,0.99
simple,v2,3,100,Forest,f1,0.8004,0.7971,0.03792,-0.00325,0.0
simple,v2,3,100,Urban,f1,0.4898,0.4819,0.13296,-0.00792,0.01
simple,v2,3,100,Water,f1,0.941,0.9323,0.0551,-0.00868,0.0
simple,v2,3,100,Agriculture,f1,0.7996,0.7918,0.07297,-0.00783,0.0
simple,v2,3,100,Grass/Shrub,f1,0.2715,0.2687,0.10704,-0.00283,0.01
simple,v2,3,100,Wetland,f1,0.3952,0.3988,0.11183,0.00368,0.0
simple,v2,3,100,Beaver,f1,0.0038,0.086,0.09124,0.08216,0.96
simple,v2,3,100,Insect/Disease,f1,0.0196,0.2279,0.21744,0.20834,0.89
strat,v2,3,100,Harvest,recall,0.0763,0.0784,0.09151,0.00208,0.0
strat,v2,3,100,Development,recall,0.0917,0.1036,0.13361,0.01186,0.0
strat,v2,3,100,Forest,recall,0.7336,0.7245,0.10721,-0.00915,0.0
strat,v2,3,100,Urban,recall,0.6999,0.7138,0.13635,0.01392,0.0
strat,v2,3,100,Water,recall,0.9464,0.9506,0.06123,0.00422,0.0
strat,v2,3,100,Agriculture,recall,0.7668,0.7798,0.10417,0.013,0.0
strat,v2,3,100,Grass/Shrub,recall,0.2905,0.2772,0.1281,-0.01331,0.0
strat,v2,3,100,Wetland,recall,0.3387,0.3221,0.10941,-0.01664,0.0
strat,v2,3,100,Beaver,recall,0.3294,0.38,0.19092,0.05053,0.0
strat,v2,3,100,Insect/Disease,recall,0.0716,0.073,0.09758,0.00142,0.0
strat,v2,3,100,Harvest,precision,0.0891,0.2845,0.34521,0.19531,0.0
strat,v2,3,100,Development,precision,0.0073,0.1179,0.27216,0.11057,0.01
strat,v2,3,100,Forest,precision,0.8806,0.8791,0.04275,-0.00147,0.0
strat,v2,3,100,Urban,precision,0.3768,0.4067,0.12747,0.0299,0.0
strat,v2,3,100,Water,precision,0.9356,0.957,0.05197,0.0214,0.0
strat,v2,3,100,Agriculture,precision,0.8353,0.8498,0.06892,0.01457,0.0
strat,v2,3,100,Grass/Shrub,precision,0.2548,0.2784,0.16307,0.02356,0.0
strat,v2,3,100,Wetland,precision,0.4741,0.5183,0.18182,0.04414,0.0
strat,v2,3,100,Beaver,precision,0.0019,0.0017,0.00146,-0.00016,0.0
strat,v2,3,100,Insect/Disease,precision,0.0113,0.0859,0.19983,0.07454,0.01
strat,v2,3,100,Harvest,f1,0.0822,0.1274,0.11508,0.04512,0.25
strat,v2,3,100,Development,f1,0.0135,0.0706,0.12506,0.05705,0.21
strat,v2,3,100,Forest,f1,0.8004,0.7907,0.07508,-0.00974,0.0
